1;Vue du ciel, à quoi compare-t-on souvent la forme très spécifique du territoire italien ?;Une botte;Un hexagone;Un chariot;Une fleur;Débutant;L'Italie est rattachée au reste du continent par le massif des Alpes recouvrant la frontière nord du pays.;http://fr.wikipedia.org/wiki/Italie
2;Le Colisée, situé dans le centre de la ville de Rome, entre l'Esquilin et le Cælius, est un...;Amphithéâtre;Temple;Cinéma;Musée;Débutant;Le Colisée de Rome est l'une des plus grandes œuvres de l'architecture et de l'ingénierie romaines.;http://fr.wikipedia.org/wiki/Colisée
3;Dans quelle ville italienne peut-on admirer le palais des Doges de styles gothique et Renaissance ?;Venise;Rome;Florence;Milan;Débutant;Ce bâtiment fut la résidence officielle des doges ainsi que le lieu de représentation de ses institutions majeures.;http://fr.wikipedia.org/wiki/Palais_des_Doges
4;Quel homme politique et homme d'affaires italien est surnommé « Il Cavaliere » ?;Silvio Berlusconi;Andrea Riccardi;Alfredo Mantica;Roberto Castelli;Débutant;Selon le magazine Forbes, Silvio Berlusconi serait le troisième homme le plus riche d'Italie.;http://fr.wikipedia.org/wiki/Silvio_Berlusconi
5;Quelle est la vitesse maximale autorisée sur la totalité des autoroutes en Italie ?;130 km/h;120 km/h;110 km/h;100 km/h;Débutant;La première autoroute au monde, l’autoroute des Lacs longue de 77 kilomètres, a été créée en Italie en 1924.;http://fr.wikipedia.org/wiki/Autoroute
6;Quelles pâtes alimentaires italiennes farcies sont façonnées en petites couronnes ?;Tortellini;Gnocchi;Capellini;Fusilli;Débutant;Les tortellini sont des pâtes alimentaires annulaires farcies avec un mélange de viande et de parmesan.;http://fr.wikipedia.org/wiki/Tortellini
7;Dans quelle ville italienne se trouve la célèbre fontaine de Trevi, incontournable site touristique ?;Rome;Naples;Milan;Turin;Débutant;Adossée au palais Poli, cette œuvre monumentale en forme d'arc de triomphe, écrase la minuscule place sur laquelle elle se trouve.;http://fr.wikipedia.org/wiki/Fontaine_de_Trévi
8;Comment appelle-t-on les membres de la mafia italienne, d'abord développée en Sicile ?;Les mafiosi;Les tifosi;Les barzotti;Les marvoli;Débutant;La mafia est une organisation criminelle qui repose sur une stratégie d'infiltration de la société civile et des institutions.;http://fr.wikipedia.org/wiki/Mafia
9;Quels volcans italiens sont passés en activité au cours du XXe siècle ?;Vésuve et Etna;Misti et Batur;Guallatiri et Bromo;Dempo et Languila;Débutant;Le Vésuve est à l'origine de la destruction des villes de Pompéi, Herculanum, Oplontis et Stabies.;http://fr.wikipedia.org/wiki/Vésuve
10;Quelle ville italienne abrite le pont du Rialto, l'un des monuments les plus visités de la cité ?;Venise;Florence;Turin;Naples;Débutant;Le pont du Rialto est le plus ancien et certainement le plus célèbre des quatre ponts qui traversent le Grand Canal de Venise.;http://fr.wikipedia.org/wiki/Pont_du_Rialto
