1;La mort de quel tribut a été le seul moment où Katniss a craqué et pleuré ?;Rue;Glimmer;Cato;Peeta;Débutant;Rue est morte à l'âge de 12 ans quand Marvel a envoyé un épieu dans son estomac.;http://fr.wikipedia.org/wiki/Hunger_Games
2;Qui se porte volontaire pour être tribut à la place de Haymitch ?;Peeta;Katniss;Gale;Primrose;Débutant;Peeta est le fils du boulanger, ce qui le rend plus riche que la plupart des habitants du district Douze, le district minier.;http://fr.wikipedia.org/wiki/
3;Dans la saga Hunger Games, que manque-t-il à un Avox ?;La langue;Les yeux;Les mains;Les dents;Débutant;Un Avox est une personne qui a été puni pour être un rebelle contre le Capitole, un traître ou un déserteur.;http://fr.wikipedia.org/wiki/
4;Qui s'imagine avoir tiré sur quelqu'un en chassant le dindon ?;Katniss;Gale;Cinna;Peeta;Débutant;Katniss passait ses journées à chasser, c'est ainsi qu'elle rencontra son meilleur ami Gale Hawthorne.;http://fr.wikipedia.org/wiki/
5;Que peut-on observer sur la broche de Katniss, reçue d'une commerçante de la Plaque ?;Un geai moqueur;Un arc;Une pioche;Un globe;Débutant;Le geai moqueur est un drôle d'oiseau qui représente une forme de mouflet pour le Capitole.;http://fr.wikipedia.org/wiki/
6;Dans la saga Hunger Games, qui utilise le symbole du geai moqueur ?;Les rebelles;Le District 12;Le capitole;Le District 11;Débutant;Dans Hunger Games : La Révolte, les rebelles entreprennent une révolution sanglante contre le Capitole.;http://fr.wikipedia.org/wiki/
7;Qui donne à Katniss un instrument qui extrait du liquide des arbres ?;Haymitch;Peeta;Gale;Johanna;Débutant;Haymitch était le seul tribut en vie du District 12 jusqu'à la 74ème édition des Hunger Games.;http://fr.wikipedia.org/wiki/
8;Quel véhicule vient récupérer les vainqueurs à la fin des jeux de Hunger Games ?;Un aéroglisseur;Une motocyclette;Un bateau;Une limousine;Débutant;Pour le District 13, les décorateurs ont conçu des aéroglisseurs à l'apparence plus ancienne que ceux appartenant au Capitol.;http://fr.wikipedia.org/wiki/
9;Quel personnage important de Hunger Games porte généralement une rose blanche ?;Snow;Peeta;Cinna;Katniss;Débutant;Le président Coriolanus Snow a été le chef de Panem pendant au moins 25 ans.;http://fr.wikipedia.org/wiki/
10;Quel membre de la famille de Katniss est mort dans une mine de charbon ?;Son père;Son frère;Son oncle;Son chien;Débutant;Le père de Katniss est mort suite à une explosion dans la mine (un coup de grisou) quand elle avait onze ans.;http://fr.wikipedia.org/wiki/
11;Dans quel État s'est déroulé la quasi-totalité du tournage du premier Hunger Games ?;Caroline du Nord;Oregon;Vermont;Arizona;Confirmé;Hunger Games est une tétralogie cinématographique de science-fiction réalisée par Gary Ross puis Francis Lawrence.;http://fr.wikipedia.org/wiki/Hunger_Games_(série_de_films)
12;Quelles baies empoisonnées Peeta a-t-il cueilli sans le savoir pour le manger avec Katniss ?;Sureau;Ciguë;Napalm;Trèfle;Confirmé;Peeta est allé à l'école avec Katniss mais n'a jamais été assez courageux pour lui parler car il l'aime en secret.;http://fr.wikipedia.org/wiki/
13;Quel acteur joue le rôle de Caesar Flickerman dans la saga Hunger Games ?;Stanley Tucci;Donald Sutherland;Woody Harrelson;Josh Hutcherson;Confirmé;Caesar Flickerman est le présentateur des interviews des tributs lors des Hunger Games.;http://fr.wikipedia.org/wiki/
14;À quelle heure l'arbre est-il frappé par la foudre dans l'arène de Hunger Games ?;12h00;8h00;3h00;1h00;Confirmé;Johanna et Katniss ont déroulé un fil métallique relié à l'arbre pour électriser la mer située au centre de l'arène.;http://fr.wikipedia.org/wiki/
15;Qui tire presque sur Gale au début du film L'Embrasement ?;Katniss;Primrose;Cinna;Peeta;Confirmé;Gale Hawthorne est le meilleur ami de Katniss Everdeen et son partenaire de chasse.;http://fr.wikipedia.org/wiki/
16;De quoi meurent habituellement une partie des tributs dans Hunger Games ?;Déshydratation;Infection;Fièvre;Diabète;Confirmé;Les enfants du Capitole ne sont jamais tirés au sort pour les Hunger Games, car seuls les districts doivent fournir les tributs.;http://fr.wikipedia.org/wiki/
