1;Quel acteur australien a été sacré « homme le plus sexy de 2014 » par le magazine People ?;Chris Hemsworth;Brad Pitt;Tom Cruise;Hugh Jackman;Débutant;Chris Hemsworth est mondialement reconnu grâce à l'interprétation du super-héros Thor dans les films Marvel.;http://fr.wikipedia.org/wiki/Chris_Hemsworth
2;Quel anniversaire de carrière l'humoriste et comédien Gad Elmaleh a-t-il fêté à Paris fin 2014 ?;Ses 20 ans;Ses 15 ans;Ses 25 ans;Ses 30 ans;Débutant;Gad Elmaleh est devenu la « risée du web » selon Le Nouvel Observateur suite à ses spots publicitaires pour la banque LCL.;http://fr.wikipedia.org/wiki/Gad_Elmaleh
3;Quelle artiste a remporté la saison 4 de Danse avec les stars avec son danseur Grégoire Lyonnet ?;Alizée;Lorie;Tal;Shy'm;Débutant;Après cette victoire, Alizée sort en juin 2014 un sixième album intitulé Blonde, en collaboration avec Pascal Obispo.;http://fr.wikipedia.org/wiki/Alizée
4;Dans quelle comédie musicale Matthieu Tota dit M. Pokora a-t-il chanté ?;Robin des Bois;Roméo et Juliette;Disco;Salut les copains;Débutant;En 2012, M. Pokora est devenu ambassadeur avec Adriana Karembeu de la marque de lunettes Atol.;http://fr.wikipedia.org/wiki/M._Pokora
5;Quelle star a remplacé Louis Bertignac dans The Voice à partir de la saison 3 ?;Mika;Jenifer;Patrick Bruel;Garou;Débutant;Produite par Shine France, The Voice est adaptée de l'émission musicale néerlandaise The Voice of Holland.;http://fr.wikipedia.org/wiki/The_Voice,_la_plus_belle_voix
6;Qui a été artiste masculin francophone de l'année aux NRJ Music Awards 2014 ?;M. Pokora;Kendji Girac;Christophe Maé;Stromae;Débutant;Les NRJ Music Awards ont lieu généralement tous les ans le premier samedi de novembre.;http://fr.wikipedia.org/wiki/NRJ_Music_Awards
7;Quelle auteure-compositrice-interprète française est considérée à tort comme « chanteuse de la rue » ?;Zaz;Anggun;Indila;Vitaa;Débutant;Zaz a été connue grâce à la deuxième chanson de son premier album, Zaz, qui a été publié le 10 mai 2010.;http://fr.wikipedia.org/wiki/Zaz_(chanteuse)
8;Quelle vedette de la série télévisée Glee a surpris tout le monde en épousant son meilleur ami ?;Naya Rivera;Lea Michele;Becca Tobin;Jessalyn Gilsig;Débutant;Naya Rivera soutient plusieurs associations, dont GLAAD, Stand Up To Cancer, The Elephant Project et The Sunshine Foundation.;http://fr.wikipedia.org/wiki/Naya_Rivera
9;Que s'est-il passé en 2014 pour les acteurs Melanie Griffith et Antonio Banderas ?;Ils se sont séparés;Ils se sont mariés;Ils ont eu une fille;Ils ont eu un garçon;Débutant;De cette union, qui prendra fin après 18 ans de vie commune, est née Stella Banderas née le 24 septembre 1996.;http://fr.wikipedia.org/wiki/Melanie_Griffith
10;En 2014, quelle personnalité politique française était la plus influente au monde ?;Christine Lagarde;Anne-Sophie Lapix;Christiane Taubira;Marine Le Pen;Débutant;Le 5 juillet 2011, Christine Lagarde a été désignée directrice générale du Fonds monétaire international (FMI).;http://fr.wikipedia.org/wiki/Christine_Lagarde
11;Aux côtés duquel de ses enfants Angelina Jolie a-t-elle pu jouer dans le film Maléfique ?;Vivienne;Shiloh;Maddox;Knox;Confirmé;Selon le magazine Forbes, Angelina Jolie fut l'actrice la mieux payée d'Hollywood entre juin 2012 et juin 2013.;http://fr.wikipedia.org/wiki/Angelina_Jolie
12;Dans quel magazine Kim Kardashian a-t-elle posé totalement nue, surprenant ainsi ses fans ?;Paper;Cosmopolitan;Vogue;Glamour;Confirmé;Kim Kardashian a réalisé Kim Kardashian Superstar, une sextape en amateur en 2003 avec le chanteur R&B Ray J.;http://fr.wikipedia.org/wiki/Kim_Kardashian
13;Quel auteur-compositeur-interprète américain a supprimé tous ses comptes sociaux fin 2014 ?;Prince;Justin Timberlake;Seal;Chris Brown;Confirmé;Prince fut pourtant l'un des premiers à expérimenter la diffusion de la musique par Internet, avant de s'en distancer.;http://fr.wikipedia.org/wiki/Prince_(musicien)
14;Quelle chanteuse est ressortie grande gagnante de la cérémonie des ARIA Awards de 2014 ?;Sia;Natalie Imbruglia;Kylie Minogue;Dannii Minogue;Confirmé;Sia a débuté au sein du groupe australien Crisp durant les années 1990 et mène depuis une carrière solo florissante.;http://fr.wikipedia.org/wiki/Sia_Furler
15;Quelle rappeuse australienne, détrônant Eminem, a été élue « révélation rap » de 2014 ?;Iggy Azalea;Leslie Hall;Amber Liu;Minzy;Confirmé;Iggy Azalea a été influencée par le hip-hop dès l'âge de 11 ans, alors qu'elle écoute Tupac Shakur et sa chanson Baby Don't Cry.;http://fr.wikipedia.org/wiki/Iggy_Azalea
16;Quelle chanteuse a été en couple avec Harry Styles, membre des One Direction ?;Taylor Swift;Lee Ann Womack;Alison Krauss;Sheryl Crow;Confirmé;Harry Styles a sorti quatre albums avec les One Direction, qui connaîtront tous un succès commercial important.;http://fr.wikipedia.org/wiki/Harry_Styles
17;Quelle actrice a révélé son homosexualité durant un discours en février 2014 ?;Ellen Page;Emma Watson;Jennifer Lawrence;Cate Blanchett;Confirmé;Ce discours a été prononcé le jour de la Saint-Valentin, lors d'une conférence LGBT.;http://fr.wikipedia.org/wiki/Ellen_Page
18;Avec quel acteur le jeune canadien Justin Bieber s'est-il battu à Ibiza en juillet 2014 ?;Orlando Bloom;Brad Pitt;James Franco;Leonardo DiCaprio;Confirmé;Justin Bieber est suivi sur Twitter par plus de 70 millions de followers et sur Facebook par plus de 73 millions de fans.;http://fr.wikipedia.org/wiki/Justin_Bieber
19;Avec qui Miley Cyrus a-t-elle officialisé sa relation en novembre 2014 ?;Patrick Schwarzenegger;Liam Hemsworth;Justin Gaston;Orlando Bloom;Confirmé;Miley Cyrus est surtout connue pour avoir incarné Hannah Montana dans la série de Disney Channel entre 2006 et 2011.;http://fr.wikipedia.org/wiki/Miley_Cyrus
20;Quelle mannequin et actrice russe très célèbre a été la plus demandée en 2014 ?;Natalia Vodianova;Julia Lemigova;Milana Keller;Inna Zobova;Confirmé;Natalia Vodianova est également connue pour avoir joué dans le film Belle du Seigneur et pour être la compagne d'Antoine Arnault.;http://fr.wikipedia.org/wiki/Natalia_Vodianova
