1;fr;De quelle espèce animale font partie les fourmis, de l'ordre des hyménoptères ?;Insectes;Mammifères;Poissons;Invertébrés;Débutant;Certaines espèces de fourmis forment des supercolonies à plusieurs centaines de millions d'individus et à plus de 50 colonies.;https://fr.wikipedia.org/wiki/Fourmi
2;fr;Quel habitat des fourmis est généralement conçu par construction de dômes ?;Fourmilière;Nid;Cage;Niche;Débutant;La fourmilière a pour but de protéger la ou les reines et de garantir à la colonie une sécurité et un abri face aux intempéries.;https://fr.wikipedia.org/wiki/Fourmilière
3;fr;Dans quel film d'animation, sorti des studios Pixar, Tilt est-il un ouvrier fourmi ?;« 1001 pattes »;« Toy Story »;« Monstres et Cie »;« Ratatouille »;Débutant;Woody, le cow-boy héros du film d'animation « Toy Story », est apparu dans le bêtisier du générique de fin.;https://fr.wikipedia.org/wiki/1001_pattes
4;fr;Quels insectes sont parfois appelés « fourmis blanches » au sein de colonies hiérarchisées ?;Les termites;Les blattes;Les cafards;Les cancrelats;Débutant;Les termites se rencontrent surtout dans les pays chauds, où certaines espèces construisent de grands nids en terre mâchée.;https://fr.wikipedia.org/wiki/Termite
5;fr;Avec l'Antarctique, quelle région du monde n'est pas colonisée par les fourmis ?;Le Groenland;L'Afrique du Sud;La Russie;Le Japon;Débutant;En 2013, plus de 12 000 espèces ont été répertoriées, mais il en reste probablement des milliers encore à découvrir.;https://fr.wikipedia.org/wiki/Fourmi
6;fr;Au sein d'une colonie de fourmis, qui pond les oeufs dans la fourmilière ?;La reine;L'ouvrière;La guerrière;La tisserande;Débutant;Certaines espèces de fourmis peuvent tolérer plusieurs reines lorsque la colonie est conséquente.;https://fr.wikipedia.org/wiki/Fourmi
7;fr;Avec quoi les fourmis sentent-elles le repérage de pistes olfactives ?;Leurs antennes;Leurs pattes;Leur abdomen;Leur queue;Débutant;Les fourmis peuvent aussi détecter à quel groupe de travail (par exemple la recherche de nourriture) l'une ou l'autre appartient.;https://fr.wikipedia.org/wiki/Fourmi
8;fr;Avec quel autre insecte la fourmi partage-t-elle une célèbre fable de Jean de La Fontaine ?;La cigale;La mouche;La coccinelle;La libellule;Débutant;« La Cigale et la Fourmi » est la première fable du livre I de Jean de La Fontaine située dans le premier recueil des « Fables de La Fontaine ».;https://fr.wikipedia.org/wiki/La_Cigale_et_la_Fourmi_(La_Fontaine)
9;fr;Laquelle de ces méthodes semble radicale pour tenir éloigné les fourmis de son habitation ?;Le vinaigre;Le sucre;Le miel;Le riz;Débutant;Certaines odeurs fortes ont une action répulsive sur les fourmis, comme c'est notamment le cas du jus de citron et du vinaigre.;https://fr.wikipedia.org/wiki/Fourmi
10;fr;Quel film du studio Dreamworks sorti en 1998 relate la vie des fourmis ?;« Fourmiz »;« Chicken Run »;« Shrek »;« Madagascar »;Débutant;Seulement un mois après la sortie du film fut proposé le film d'animation « 1001 pattes » du « concurrent historique » Pixar.;https://fr.wikipedia.org/wiki/Fourmiz
11;fr;Quel écrivain français né à Toulouse a publié une célèbre trilogie sur les fourmis ?;Bernard Werber;Gaston Boca;Robert Merle;Alain Grousset;Confirmé;Son oeuvre, traduite dans une trentaine de langues, fait se rencontrer spiritualité, science-fiction, polar, biologie et mythologie.;https://fr.wikipedia.org/wiki/Bernard_Werber
12;fr;Quel terme est utilisé pour désigner une colonie de fourmis formées de plusieurs reines ?;Supercolonie;Métapopulation;Écotype;Épifaune;Confirmé;Les ouvrières s'y déplacent librement de nids en nids, comme si la population entière était une unique colonie.;https://fr.wikipedia.org/wiki/Supercolonie
13;fr;Chez les fourmis, comment appelle-t-on les femelles aptères et stériles ?;Ouvrières;Guerrières;Reines;Nettoyeuses;Confirmé;Les différences morphologiques majeures entre les castes d'ouvrières sont induites par le régime alimentaire au stade larvaire.;https://fr.wikipedia.org/wiki/Fourmi
14;fr;Quel sexe aura obligatoirement une fourmi si son oeuf a la chance d'être fécondé ?;Femelle;Mâle;Mâle ou femelle;On ne sait pas;Confirmé;Si l'oeuf est fécondé, l'individu est alors diploïde et l'oeuf donnera une femelle; s'il ne l'est pas, l'individu est haploïde et forme un mâle.;https://fr.wikipedia.org/wiki/Fourmi
15;fr;Quelles fourmis, pourtant parfois de petite taille, font leurs nids en creusant le bois ?;Charpentières;Pot-de-miel;Moissonneuses;Tisserandes;Confirmé;Les ouvrières varient en taille et certaines d'entre elles comptent parmi les plus grandes espèces d'Europe.;https://fr.wikipedia.org/wiki/Fourmi
