1;Que siffle l'arbitre si un défenseur touche le ballon de la main dans les 16 mètres ?;Un penalty;Un coup-franc;Une touche;La mi-temps;Débutant;Un but peut être marqué directement contre l'équipe adverse sur un penalty, mais ce n'est pas une obligation.;http://fr.wikipedia.org/wiki/Loi_14_du_football
2;Qui était le gardien de but du Benfica Lisbonne en 1981 ?;Manuel Bento;Carlos Medrano;José Valero;Pedro Estrems;Débutant;Manuel Bento a été le gardien indiscutable du Portugal entre 1976 à 1986 en alignant 63 sélections en équipe du Portugal.;http://fr.wikipedia.org/wiki/Manuel_Bento
3;Quelle était la nationalité du célèbre arbitre S. Gonella ?;Italienne;Espagnole;Portugaise;Française;Débutant;Sergio Gonella devint arbitre international en 1972 et arrêta en 1978. De 1998 à 2000, il fut le président des arbitres italiens.;http://fr.wikipedia.org/wiki/Sergio_Gonella
4;Combien de pays sont à l'origine de la création de la FIFA en 1904 ?;8;10;12;14;Débutant;En 2016, la FIFA comptait 211 associations nationales affiliées qui doivent être reconnues par l'une des six confédérations.;http://fr.wikipedia.org/wiki/Fédération_internationale_de_football_association
5;Quel joueur de football portugais était souvent comparé à Pelé ?;Eusébio;Duda;Manecas;Nani;Débutant;Considéré comme l'un des meilleurs joueurs de l'histoire, il est surnommé la « la panthère noire » ou bien encore « le roi ».;http://fr.wikipedia.org/wiki/Eusébio_(football)
6;Qui fut élu « Meilleur joueur français de l'année 1989 » ?;Jean-Pierre Papin;Manuel Amoros;Maxime Bossis;Alain Giresse;Débutant;Avant-centre efficace et spectaculaire, ses reprises de volée et retournés acrobatiques (papinades) sont restés célèbres.;http://fr.wikipedia.org/wiki/Jean-Pierre_Papin
7;Breitner et Beckenbauer ont joué dans quel même club de football ?;Bayern Munich;FC Barcelone;Manchester United;Hambourg SV;Débutant;Le FC Bayern rejoint la Bundesliga en 1965 et s'impose en cador du championnat, remportant 4 titres entre 1969 et 1973.;http://fr.wikipedia.org/wiki/Bayern_Munich
8;Dans quel championnat le club CA Osuasuna évolue-t-il ?;Espagnol;Grec;Portugais;Italien;Débutant;Le 18 juin 2016, le CA Osasuna entraîné par Enrique Martín Monreal remonte en première division en battant Girona FC.;http://fr.wikipedia.org/wiki/Club_Atlético_Osasuna
9;Quelles sont les couleurs des maillots de l'Ajax Amsterdam ?;Blanc et rouge;Noir et blanc;Vert et gris;Orange et bleu;Débutant;L'Ajax Amsterdam fait partie des trois grands clubs de football de Hollande avec le Feyenoord Rotterdam et le PSV Eindhoven.;http://fr.wikipedia.org/wiki/Ajax_Amsterdam
10;De quelle équipe Caligaris était-il le défenseur dans les années 30 ?;Juventus FC;Lazio Rome;Milan AC;US Palerme;Débutant;Umberto Caligaris aurait dit : « L'argent ne vaut pas l'amour pour un maillot et je n'en ai que deux, un bianconero et un azzurro. »;http://fr.wikipedia.org/wiki/Umberto_Caligaris
