1;Qui a organisé la Coupe du monde de football masculin en 2018 ?;FIFA;WSSA;RLIF;CPO;Débutant;Bien qu'étant officiellement une association à but non lucratif, la FIFA brasse un chiffre d'affaires très important grâce au sponsoring.;http://fr.wikipedia.org/wiki/Fédération_internationale_de_football_association
2;Quel pays a remporté le Coupe du monde de football 2018 ?;France;Croatie;Belgique;Angleterre;Débutant;Cette finale, très intense, voit la victoire des Bleus qui s'imposent 4 buts à 2 sur l'équipe au damier, décrochant leur deuxième étoile.;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_football_de_2018
3;Qui fut déclaré meilleur buteur de la Coupe du monde de football 2018 ?;Harry Kane;Cristiano Ronaldo;Neymar;Eden Hazard;Débutant;Harry Kane a inscrit un doublé pour une victoire 2-1 et a réalisé un triplé contre le Panama lors d'une écrasant succès 6-1.;http://fr.wikipedia.org/wiki/Harry_Kane
4;Quelle innovation est entrée en fonction durant cette édition 2018 ?;Assistance vidéo;Arbitrage à trois;Tracé au laser;Capteurs thermiques;Débutant;Les arbitres assistants vidéo interviennent dans quatre situations seulement : but, penalty, carton rouge et sanction de joueur.;http://fr.wikipedia.org/wiki/Assistance_vidéo_à_l'arbitrage_(football)
5;Qui fut déclaré meilleur gardien de la Coupe du monde de football 2018 ?;Thibaut Courtois;Manuel Neuer;Fernando Muslera;Guillermo Ochoa;Débutant;Recruté en 2011 par le club anglais de Chelsea, Thibaut Courtois est le frère de la volleyeuse internationale belge Valérie Courtois.;http://fr.wikipedia.org/wiki/Thibaut_Courtois
6;Quelle marque a pu apposer son logo sur le ballon officiel ?;Addidas;Nike;Kappa;Reebok;Débutant;Le Telstar 18 de chez Adidas s'inspire du Telstar, ballon produit par l'entreprise pour la coupe du monde 1970, qui a eu lieu au Mexique.;http://fr.wikipedia.org/wiki/Telstar_18_(ballon_de_football)
7;Qui fut déclaré meilleur jeune joueur de la Coupe du monde de football 2018 ?;Kylian Mbappé;Denis Cheryshev;Ramadan Sobhi;David Silva;Débutant;Le 31 août 2017, dernier jour du mercato, Kylian Mbappé a officialisé son transfert sous forme de prêt au Paris Saint-Germain.;http://fr.wikipedia.org/wiki/Kylian_Mbappé
8;Quelle nation déjà championne du monde ne s'est pas qualifié ?;Italie;Espagne;Portugal;Panama;Débutant;Pays parmi les plus titrés avec 4 trophées (1934, 1938, 1982 et 2006), l'Italie n'avait manqué aucune édition depuis 1958.;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_football_de_2018
9;Qui fut déclaré meilleur joueur de la Coupe du monde de football 2018 ?;Luka Modric;Eden Hazard;Raphaël Varane;Ali Gabr;Débutant;Modric, qui joue au poste de milieu de terrain au Real Madrid, est avec Davor Suker et Bernard Vukas l'un des grands joueurs croates.;http://fr.wikipedia.org/wiki/Luka_Modric
10;Quel fut le score de la demi-finale opposant la France à la Belgique ?;1-0;2-1;3-2;4-3;Débutant;Malgré la pression imposée par l'équipe belge, le score n'évoluera plus, Tolisso et Griezmann manquant le but du break.;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_football_de_2018
11;Dans quel stade s'est joué la finale de la Coupe du monde 2018 ?;Stade Loujniki;Cosmos Arena;Arena Baltika;Rostov Arena;Confirmé;Une bousculade meurtrière y a eu lieu le 20 octobre 1982 lors d'un match de football, causant la mort de 66 personnes.;http://fr.wikipedia.org/wiki/Stade_Loujniki
12;Lequel de ces pays a fêté sa première participation à la Coupe du monde ?;Panama;Colombie;Brésil;Nigeria;Confirmé;Les grands absents sont les Pays-Bas, le Chili, les États-Unis, la Côte d'Ivoire et l'Italie, éliminée en barrages par la Suède.;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_football_de_2018
13;Quelle récompense fut attribuée au meilleur buteur de la compétition ?;Soulier d'or;Ballon d'or;Ballon d'argent;Ballon de bronze;Confirmé;Le meilleur buteur du tournoi est distingué depuis la Coupe du monde 1930, récompensé par le Soulier d'or à partir de 1982.;http://fr.wikipedia.org/wiki/Récompenses_de_la_Coupe_du_monde_de_football
14;Contre qui la Russie a-t-elle joué le match d'ouverture du Mondial 2018 ?;Arabie Saoudite;Égypte;Uruguay;Suisse;Confirmé;Ce match d'entrée du groupe A s'est soldé par un prestigieux 5 à 0 pour la Russie, l'homme du match étant Denis Cheryshev.;http://fr.wikipedia.org/wiki/Groupe_A_de_la_Coupe_du_monde_de_football_2018
15;Laquelle de ces équipes n'a jamais manqué une édition de la Coupe du monde ?;Brésil;Belgique;Espagne;Italie;Confirmé;Le Brésil est la première équipe qualifiée sur le terrain en s'assurant de figurer parmi les quatre premiers de la zone Amérique du Sud.;http://fr.wikipedia.org/wiki/Équipe_du_Brésil_de_football_à_la_Coupe_du_monde_2018
16;Quel était le nom de la mascotte officielle de la Coupe du monde 2018 ?;Zabivaka;Fuleco;Zakumi;Striker;Confirmé;Les couleurs de l'équipement (blanc, bleu et rouge) de Zabivaka (« celui qui marque ») font référence au maillot de l'équipe de Russie.;http://fr.wikipedia.org/wiki/Zabivaka
17;Qui a été choisi pour interpréter l'hymne officiel de la compétition ?;Jason Derulo;Chris Brown;Robin Thicke;Justin Timberlake;Confirmé;Jason Derulo est un auteur-compositeur-interprète, danseur, acteur, chorégraphe et producteur exécutif américain.;http://fr.wikipedia.org/wiki/Jason_Derulo
18;Combien d'équipes nationales furent qualifiées pour la compétition ?;32;28;24;24;Confirmé;Comme lors des compétitions précédentes, au moins un pays fêtera sa première participation, ici le Panama et l'Islande.;http://fr.wikipedia.org/wiki/Coupe_du_monde_de_football_de_2018
