1;fr;Dans quel verger poussent presque exclusivement des pommiers ?;Pommeraie;Vergeture;Pommiseau;Vergepommes;Débutant;La pomme est le troisième fruit consommé dans le monde, après les agrumes et la banane.;https://fr.wikipedia.org/wiki/Pomme
2;fr;Quelle est la variété de pommes la plus répandue en France ?;Golden;Gala;Granny Smith;Jonagold;Débutant;Cette variété est depuis plus d'un siècle une des cinq variétés les plus utilisées par les obtenteurs pour créer de nouvelles variétés.;https://fr.wikipedia.org/wiki/Golden_Delicious
3;fr;De quelle vitamine la pomme est-elle la mieux pourvue ?;Vitamine C;Vitamine B;Vitamine D;Vitamine E;Débutant;Pour gagner en vitamines, mieux vaut croquer la pomme sans la peler, en ayant pris soin de correctement la laver.;https://fr.wikipedia.org/wiki/Pomme
4;fr;Quelle partie de la pomme contient le plus de vitamine ?;La peau;La pulpe;Les pépins;Le pédoncule;Débutant;Les pommes 'Ribston Pipping', 'Reinette d'Orléans', 'Reinette Ananas' ou 'Ontario' sont fortement pourvues en vitamine C.;https://fr.wikipedia.org/wiki/Pomme
5;fr;Que permet de réguler le gel formé par la pectine présente dans la pomme ?;Le cholestérol;Le lanostérol;Le phytostérol;Le campestérol;Débutant;La pectine du commerce, souvent utilisée pour épaissir les confitures et les gelées, est extraite du marc de pommes desséchées.;https://fr.wikipedia.org/wiki/Pectine
6;fr;Complétez ce diction : « Une pomme chaque matin éloigne... »;Le médecin;Le chagrin;Le destin;Le pantin;Débutant;Jadis, on utilisait les vertus thérapeutiques de la pomme qui entrait dans la confection d'onguents (d'où vient le mot « pommade »).;https://fr.wikipedia.org/wiki/Pomme
7;fr;Quelle confiserie est constituée d'une pomme fraîche entourée de sucre cuit, souvent rouge ?;Pomme d'amour;Apfelstrudel;Tarte Tatin;Le crumble;Débutant;La pomme d'amour peut aussi être trempée dans le chocolat noir ou au lait et durci, comme est la variante habituelle en Irlande.;https://fr.wikipedia.org/wiki/Pomme_d'amour
8;fr;Dans quel dessert les pommes sont-elles enrobées de pâte et frites dans l'huile ?;Un beignet;Une bûche;Une croûte;Un flan;Débutant;Le beignet est ainsi servi chaud avec du sucre en poudre et peut être également flambé, par exemple au calvados.;https://fr.wikipedia.org/wiki/Beignet_aux_pommes
9;fr;Quelle grande entreprise multinationale américaine a pour logo une pomme ?;Apple;Microsoft;IBM;Xerox;Débutant;En 2011, l'entreprise Apple employait 60 400 personnes pour un chiffre d'affaires annuel de plus de 170 milliards de dollars.;https://fr.wikipedia.org/wiki/Apple
10;fr;Quelle célèbre princesse originaire de contes a été empoisonnée par une pomme ?;Blanche-Neige;Cendrillon;Aurore;Jasmine;Débutant;Le conte collecté par les frères Jacob et Wilhelm Grimm aurait été inspiré par un mythe germanique.;https://fr.wikipedia.org/wiki/Blanche-Neige
