1;Quel célèbre James Bond voit rouge si un fan le prend en photo sans sa permission ?;Daniel Craig;Timothy Dalton;Pierce Brosnan;Sean Connery;Débutant;Daniel Craig est le sixième acteur à interpréter le rôle de James Bond au cinéma et a débuté dans Casino Royale.;http://fr.wikipedia.org/wiki/Daniel_Craig
2;Qui a perdu en août 2015 le place d'acteur de télé le mieux payé ?;Ashton Kutcher;Bruce Willis;Mark Harmon;Simon Helberg;Débutant;Ashton Kutcher a un frère jumeau prénommé Michael et une sœur de trois ans son aînée prénommée Tausha.;http://fr.wikipedia.org/wiki/Ashton_Kutcher
3;Quel célèbre animateur télé, célèbre pour son oreillette, nous a quitté le 23 août 2012 ?;Jean-Luc Delarue;Pascal Brunner;Benoît Duquesne;Thierry Gilardi;Débutant;Peu de temps après sa mort, son père a déclaré dans la presse qu'il n'a pas pu assister à l'inhumation de son fils.;http://fr.wikipedia.org/wiki/Jean-Luc_Delarue
4;Quel héros de BD revient en 2015 dans un quatorzième album dessiné par Zep ?;Titeuf;Kid Paddle;Nelson;Iznogoud;Débutant;La popularité du personnage de Titeuf a amené des parents à donner ce prénom à leur enfant.;http://fr.wikipedia.org/wiki/Titeuf
5;Quelle star espagnole a opté en 2015 pour une coupe garçonne ?;Penélope Cruz;Victoria Abril;Vanessa Lorenzo;Rosario Flores;Débutant;En plus de son statut d'actrice, Penélope Cruz a été mannequin pour plusieurs entreprises comme Ralph Lauren ou L'Oréal.;http://fr.wikipedia.org/wiki/Penélope_Cruz 
6;Quel christophe a repris en août 2015 la présentation de l'émission Secret Story ?;Beaugrand;Dechavanne;Bourdon;Wislet;Débutant;Sa vocation serait née à six ans, lors du tournage de La Malle à malice, une émission pour les enfants diffusée sur FR3 Lorraine.;http://fr.wikipedia.org/wiki/Christophe_Beaugrand
7;Quel magazine a fait le buzz en 2015 avec des clichés de Nicolas Sarkozy ?;Paris Match;Gala;Ici Paris;Public;Débutant;Le titre appartient au groupe de presse Hachette Filipacchi Médias (HFM), lui-même filiale de Lagardère Active.;http://fr.wikipedia.org/wiki/Paris_Match
8;Qui est devenue le 25 août 2015 la personne la plus suivie au monde sur Instagram ?;Kim Kardashian;Laura James;Adrianne Curry;Ann Ward;Débutant;Le 31 mai 2015, Kim Kardashian a annoncé par le biais de son émission être enceinte de son deuxième enfant.;http://fr.wikipedia.org/wiki/Kim_Kardashian
9;Quelle actrice a pris le 21 août 2015 la tête du classement des actrices les mieux payées ?;Jennifer Lawrence;Cate Blanchett;Natalie Portman;Marion Cotillard;Débutant;Cette même année, la jeune actrice a annoncé qu'elle allait réaliser son premier film, dont on ne connait aucune information.;http://fr.wikipedia.org/wiki/Jennifer_Lawrence
10;La petite-fille de quel acteur noir a été mortellement poignardée à New York ?;Morgan Freeman;Eddie Murphy;Jamie Foxx;Danny Glover;Débutant;Habitué aux seconds rôles durant vingt ans, il a reçu l'Oscar du meilleur acteur dans un second rôle pour Million Dollar Baby.;http://fr.wikipedia.org/wiki/Morgan_Freeman
11;Quelle chanteuse a invité Julia Roberts et Joan Baez sur scène le 15 août 2015 ?;Taylor Swift;LeAnn Rimes;Sheryl Crow;Sara Evans;Confirmé;En plus de sa carrière musicale, Taylor Swift fait ses premiers pas d'actrice en 2009 dans un épisode des Experts.;http://fr.wikipedia.org/wiki/Taylor_Swift
12;Le sosie de quel chanteur a été retrouvé mort dans un motel le 21 août 2015 ?;Justin Bieber;Chris Brown;Pharrell Williams;Justin Timberlake;Confirmé;Avec des millions de fans, appelés les « Beliebers », Justin Bieber est la deuxième personne la plus suivie sur Twitter.;http://fr.wikipedia.org/wiki/Justin_Bieber
13;En août 2015, qui a porté plainte avec son mari contre le cofondateur de Youtube, Chad Hurley ?;Kim Kardashian;Rihanna;Beyoncé;Selena Gomez;Confirmé;Kim Kardashian était une amie proche de Paris Hilton, ce qui lui a permis d'attirer l'attention des média.;http://fr.wikipedia.org/wiki/Kim_Kardashian
14;Quel papa de l'adorable Royalty possède de nombreux restaurants Burger King ?;Chris Brown;Robin Thicke;Bobby Brown;Jason Derulo;Confirmé;Chris Brown a battu le record détenu par Lady Gaga en rassemblant 18 000 fans lors de son concert pour le Today Show.;http://fr.wikipedia.org/wiki/Chris_Brown
15;Quelle animatrice télé a fait le buzz après avoir confondu David Cameron avec James Cameron ?;Alessandra Sublet;Christine Bravo;Sophie Favier;Sophie Davant;Confirmé;Alessandra Sublet est la fille de Joël Sublet, un ancien footballeur de l'Olympique lyonnais dans les années 1970.;http://fr.wikipedia.org/wiki/Alessandra_Sublet
16;Quelle star est devenue en août 2015 maman d'une petite Tosca ?;Noémie Lenoir;Emmanuelle Seigner;Laetitia Casta;Vanessa Demouy;Confirmé;Séparée de Stomy Bugsy, Noémie Lenoir a rencontré, au printemps 2004, le footballeur français Claude Makelele.;http://fr.wikipedia.org/wiki/Noémie_Lenoir
