1;Quel pays abrite la terre du peuple Kabyle, le long du littoral et dans divers massifs montagneux ?;Algérie;Tunisie;Maroc;Libye;Débutant;Les Kabyles ont constitué le milieu le plus favorable au développement de la revendication identitaire berbère.;http://fr.wikipedia.org/wiki/Kabyles
2;Quel peuple germanique s'installa au Ve siècle dans l'actuelle Espagne ?;Wisigoths;Jutes;Burgondes;Ostrogoths;Débutant;Le royaume wisigoth a existé de 418 à 711, à la suite des Grandes invasions et jusqu'au Haut Moyen Âge.;http://fr.wikipedia.org/wiki/Royaume_wisigoth
3;Lequel de ces pays ne compte aucun peuple aborigène ?;Brésil;Japon;Canada;Australie;Débutant;Le mot « aborigène » renvoie à celui dont les ancêtres sont les premiers habitants connus de sa terre natale.;http://fr.wikipedia.org/wiki/Aborigène
4;Dans lequel de ces pays les Kurdes n'ont-ils pas de population significative ?;Géorgie;Turquie;Iran;Irak;Débutant;Depuis un siècle, certains Kurdes luttent pour leur autodétermination, afin d'avoir leur propre patrie, le Kurdistan.;http://fr.wikipedia.org/wiki/Kurdes
5;Le mot « lusitanien » désigne un peuple originaire de quel pays ?;Portugal;Espagne;Italie;Maroc;Débutant;Les historiens et les archéologues sont indécis sur les origines ethniques des Lusitaniens.;http://fr.wikipedia.org/wiki/Lusitaniens
6;Lequel de ces peuples des Balkans est également appelé « Hellènes » ?;Les Grecs;Les Bulgares;Les Serbes;Les Albanais;Débutant;Sous l’Empire romain, le terme « Hellènes » servit à désigner toutes les personnes n’étant pas de confession juive.;http://fr.wikipedia.org/wiki/Noms_des_Grecs
7;Pour les Roms, comment se nomme un homme étranger à leur population ?;Gadjo;Djodjo;Sind;Minouche;Débutant;Les Roms sont aussi désignés en France comme des Bohémiens, Gitans, Manouches ou Romanichels.;http://fr.wikipedia.org/wiki/Roms
8;Lequel de ces peuples autochtones vit en Nouvelle-Zélande ?;Les Maoris;Les Malais;Les Maasaï;Les Moriori;Débutant;Installés par vagues successives à partir du VIIIe siècle, les Maoris sont aujourd'hui plus de 700 000.;http://fr.wikipedia.org/wiki/Maoris_(Nouvelle-Zélande)
9;Quel peuple de l'Himalaya vit depuis 1950 sous domination chinoise ?;Les Tibétains;Les Népalais;Les Cambodgiens;Les Indiens;Débutant;La population tibétaine totale est d'environ 6.6 millions, vivant principalement en République populaire de Chine.;http://fr.wikipedia.org/wiki/Tibétains
10;Lequel de ces termes faisait autrefois référence aux Vikings ?;Normands;Gallois;Bretons;Germains;Débutant;Les peuples en contact avec les Vikings leur ont donné différents noms : Normands, Danois ou Rus.;http://fr.wikipedia.org/wiki/Vikings
11;Dans quel pays vivent les Samaritains, signifiant « les observants » ou « ceux qui gardent » ?;Israël;États-Unis;France;Russie;Confirmé;Ils ne se considèrent pas comme Juifs, mais comme des descendants des anciens Israélites du royaume antique de Samarie.;http://fr.wikipedia.org/wiki/Samaritains
12;En France, en quelle année les « nomades » sont-ils devenus des « gens du voyage » ?;1969;1979;1989;1999;Confirmé;La loi du 3 janvier 1969 concerne les personnes n'ayant ni domicile ni résidence fixes de plus de six mois.;http://fr.wikipedia.org/wiki/Gens_du_voyage
13;Laquelle de ces propositions désigne un peuple originaire des Pays-Bas ?;Bataves;Lusitaniens;Wallons;Helléniques;Confirmé;Avant et après la conquête romaine, les Bataves peuvent être aussi décrits en tant que Belges des bords du Rhin.;http://fr.wikipedia.org/wiki/Bataves
14;Quelle est la religion dominante chez les Wolofs, vivant principalement au Sénégal ?;Islam;Judaïsme;Christianisme;Bouddhisme;Confirmé;Encore de religion traditionnelle, les Wolofs pratiquaient le totémisme, le matriarcat et l'hommage aux ancêtres.;http://fr.wikipedia.org/wiki/Wolofs
15;Dans quel pays, le septième le plus grand du monde, vit le peuple Kannada ?;Inde;Canada;Russie;Afrique du Sud;Confirmé;Ce peuple fait partie des groupes minoritaires comme le peuple hindi, ourdou et malayalam.;http://fr.wikipedia.org/wiki/Kannada
16;Quel peuple antique occupait autrefois les territoires de l'actuelle Bulgarie ?;Les Thraces;Les Scythes;Les Alains;Les Wisigothes;Confirmé;Orale, la culture des Thraces était faite de légendes et de mythes incluant la croyance en l'immortalité.;http://fr.wikipedia.org/wiki/Thraces
17;Laquelle de ces propositions ne désigne pas un peuple du Caucase ?;Turkmène;Ossète;Tchétchène;Mingrélien;Confirmé;Historiquement, les Turkmènes ont été présents en Perse (Iran) où ils ont fondé plusieurs dynasties.;http://fr.wikipedia.org/wiki/Turkmènes
18;Par quelle tribu amérindienne les chevaux appaloosa sont-ils dressés ?;Les Nez-Percés;Les Kiowas;Les Navajos;Les Cherokees;Confirmé;La grande particularité de ces chevaux est d'avoir très souvent une robe tachetée.;http://fr.wikipedia.org/wiki/Appaloosa
19;Quel signe trouve-t-on sur le drapeau du peuple Acadien ?;Une étoile;Un cercle;Un lion;Un dragon;Confirmé;Les Acadiens sont descendants des premiers colons français et européens établis en Acadie à l'époque de la Nouvelle-France.;http://fr.wikipedia.org/wiki/Acadiens
20;Combien compte-t-on d'Irlandais aux États-Unis, avec dix fois plus qu'en Irlande elle-même ?;40 millions;20 millions;60 millions;80 millions;Confirmé;Environ la moitié de la population irlandaise mondiale vit aux États-Unis.;http://fr.wikipedia.org/wiki/Irlandais_(peuple)
