1;Quel animal vertébré retrouve-t-on la plupart du temps dans un aquarium communautaire ?;Un poisson;Une fourmi;Un oiseau;Un lapin;Débutant;Un aquarium est une reproduction de l'habitat naturel de l'espèce ou des espèces qui habite(ent) dans cet aquarium.;http://fr.wikipedia.org/wiki/Aquarium
2;Où irez-vous pour acheter le chien dans vous avez toujours rêvé ?;Au chenil;Au nichoir;Au clapier;Au zoo;Débutant;Un chenil est un établissement destiné à l'élevage ou à la pension de chiens ou bien, dans un château, le bâtiment qui abrite la meute.;http://fr.wikipedia.org/wiki/Chenil
3;Quelle bâtisse est destinée au logement des ânes, chevaux et autres mulets ?;Une écurie;Un hippodrome;Un ranch;Une arène;Débutant;Les différents éléments qui composent l'écurie doivent satisfaire aux conditions d'hygiène nécessaires au maintien en intérieur d'équidés.;http://fr.wikipedia.org/wiki/Écurie
4;Quel habitat a pour but de protéger la ou les reines chez les fourmis ?;Une fourmilière;Un insectarium;Un colombier;Une ruche;Débutant;La fourmilière est généralement un endroit que les fourmis ont construit par excavation ou par construction de dômes.;http://fr.wikipedia.org/wiki/Fourmilière
5;Quel circuit, généralement de forme ovale, est aujourd'hui dévolu au sport hippique ?;Un hippodrome;Un vivarium;Un delphinarium;Un cynodrome;Débutant;D'origine antique, disposant de gradins ou de tribunes, les hippodromes étaient alors dévolus aux courses de chars.;http://fr.wikipedia.org/wiki/Hippodrome
6;Quel endroit renferme généralement une collection d'insectes vivants ou morts ?;Un insectarium;Un cynodrome;Un vivarium;Un delphinarium;Débutant;Un insectarium n'est pas forcément accessible au grand public s'il est implanté dans l'enceinte d'une université ou d'un laboratoire.;http://fr.wikipedia.org/wiki/Insectarium
7;Quel abri situé à l'extérieur des maisons est spécifiquement fabriqué pour les chiens ?;La niche;Le clapier;La bauge;La garenne;Débutant;Charles M. Schulz, le dessinateur des Peanuts, représente souvent le chien Snoopy allongé sur le toit de sa niche.;http://fr.wikipedia.org/wiki/Niche_(abri)
8;Quel bâtiment est conçu et adapté pour l'élevage intensif des porcs ?;Une porcherie;Une volière;Une écloserie;Une bauge;Débutant;Les premières porcheries datent probablement de l'antiquité et semblaient être des enclos avec un abri simple.;http://fr.wikipedia.org/wiki/Porcherie
9;Dans quel bâtiment, généralement de taille modeste, élève-t-on de la volaille ?;Un poulailler;Un manège;Un toril;Un clapier;Débutant;Les volailles aiment vivre à l'extérieur mais le poulailler procure un abri contre la neige, les prédateurs et pour la nuit.;http://fr.wikipedia.org/wiki/Poulailler
10;Dans quelle structure artificielle presque fermée est-il possible de récolter du miel ?;Une ruche;Un clapier;Un nichoir;Une écloserie;Débutant;L'intérieur de la ruche est composé de rayons formés par des cellules hexagonales de cire d'abeille.;http://fr.wikipedia.org/wiki/Ruche
