1;fr;Dans « Star Trek », quelle flotte est chargée de la défense des frontières de la Fédération ?;Starfleet;FedCon;Cardassia;Klingon;Débutant;La mission première de Starfleet est de récolter autant d'informations que possible concernant l'Univers.;https://fr.wikipedia.org/wiki/Starfleet
2;fr;Quel mot a été utilisé fin des années 1960 pour désigner les fans de la série « Star Trek » ?;Trekkies;Spockies;Sixties;Friendies;Débutant;Parfois le terme « trekkie » est remplacé par « trekker », qui a pour certains une connotation moins péjorative.;https://fr.wikipedia.org/wiki/Trekkie
3;fr;Quel acteur reste indissociable des premières aventures du capitaine James T. Kirk ?;William Shatner;DeForest Kelley;Leonard Nimoy;James Doohan;Débutant;William Shatner a écrit plusieurs ouvrages de la série « Star Trek », publiés en version française aux éditions Fleuve noir.;https://fr.wikipedia.org/wiki/William_Shatner
4;fr;Dans l'univers de « Star Trek », quel physicien est aussi un fin timonier ?;Sulu;McCoy;Uhura;Chekov;Débutant;Il se pourrait que Hikaru Sulu soit une déformation de « Hikari utsuru », évoquant le déplacement à la vitesse de la lumière.;https://fr.wikipedia.org/wiki/Hikaru_Sulu
5;fr;Quel est le gadget technologique le plus emblématique de la saga « Star Trek » ?;Téléporteur;Planitron;Télécran;Cube cosmique;Débutant;Une téléportation s'effectue normalement depuis une plate-forme de téléportation vers une position donnée.;https://fr.wikipedia.org/wiki/Téléporteur
6;fr;Dans quel film les personnages de « Star Trek » doivent-ils retrouver un couple de baleines ?;« Retour sur Terre »;« La Colère de Khan »;« Premier Contact »;« Terre inconnue »;Débutant;« Retour sur Terre » est l'un des meilleurs films de la saga au box-office américain, arrivant troisième sur douze.;https://fr.wikipedia.org/wiki/Star_Trek_4_:_Retour_sur_Terre
7;fr;Quel est le sous-titre du deuxième film fondé sur la série originale « Star Trek » ?;« La Colère de Khan »;« Retour sur Terre »;« Terre inconnue »;« Premier Contact »;Débutant;« Star Trek 2 » est l'un des premiers films de la saga à présenter une séquence totalement conçue par ordinateur.;https://fr.wikipedia.org/wiki/Star_Trek_2_:_La_Colère_de_Khan
8;fr;Dans « Star Trek », quel membre d'équipage féminin a une origine afro-américaine ?;Uhura;Chekov;Chapel;McCoy;Débutant;Au cours du temps, son nom se complète et devient « Nyota Upende Uhura », signifiant en swahili « étoile-aime-liberté ».;https://fr.wikipedia.org/wiki/Nyota_Uhura
9;fr;Qui a remplacé Leonard Nimoy dans les derniers longs-métrages de « Star Trek » ?;Zachary Quinto;Chris Pine;Jonathan Frakes;Avery Brooks;Débutant;Le 16 octobre 2011, l'acteur évoqua son homosexualité pour la première fois lors d'un entretien donné au « New York Magazine ».;https://fr.wikipedia.org/wiki/Zachary_Quinto
10;fr;Comment est surnommé l'ingénieur écossais de l'Enterprise dans la saga « Star Trek » ?;Scotty;Jimmy;Benny;Vinny;Débutant;Montgomery Scott, surnommé Scotty, a deux amours : son Enterprise qu'il bichonne soigneusement et le whisky.;https://fr.wikipedia.org/wiki/Montgomery_Scott
11;fr;À quel scénariste doit-on la création de l'univers de « Star Trek » ?;Gene Roddenberry;David Jacobs;Ed Burns;William Stuart;Confirmé;L'astéroïde 4659 Roddenberry, et un cratère d'impact sur Mars, le cratère Roddenberry, sont tous les deux nommés en son honneur.;https://fr.wikipedia.org/wiki/Gene_Roddenberry
12;fr;Combien de séries télévisées basées sur l'univers de « Star Trek » ont vu le jour ?;Cinq;Trois;Sept;Neuf;Confirmé;La première série télévisée suscita l'enthousiasme d'une partie du public, sans jamais devenir très populaire.;https://fr.wikipedia.org/wiki/Star_Trek
13;fr;À quelle vitesse le voyage spatial est-il développé dans la saga « Star Trek » ?;Supraluminique;Sonique;Catalytique;Sublimique;Confirmé;Une vitesse supraluminique (« superluminal » en anglais) désigne une vitesse supérieure à la vitesse de la lumière.;https://fr.wikipedia.org/wiki/Vitesse_supraluminique
14;fr;Qui a remplacé William Shatner dans les derniers longs-métrages de « Star Trek » ?;Chris Pine;Zachary Quinto;Patrick Stewart;Brent Spiner;Confirmé;En 2017, Chris Pine rejoindra une franchise de super-héros pour le blockbuster « Wonder Woman ».;https://fr.wikipedia.org/wiki/Chris_Pine
15;fr;Dans « Star Trek », quel appareil permet de dialoguer avec le personnel en mission au sol ?;Communicateur;Téléporteur;Télépode;Tricordeur;Confirmé;Cet appareil portable, attribué à chaque membre de Starfleet, est apparu pour la première fois dans la série télévisée « Star Trek ».;https://fr.wikipedia.org/wiki/Jargon_de_Star_Trek:_A-E#Communicateur
16;fr;Combien de films fondés sur la série « Star Trek » originale sont sortis sur les écrans avant 2018 ?;Six;Huit;Dix;Douze;Confirmé;« Star Trek, le film » est l'adaptation cinématographique du troisième épisode de la seconde saison de la série télévisée.;https://fr.wikipedia.org/wiki/Star_Trek
17;fr;Quelle arme à faisceau d'énergie dirigée est utilisée par les humains dans « Star Trek » ?;Phaseur;Multiplexeur;Sabre laser;Laserium;Confirmé;Son apparition amènera la disparition des armes à projectiles utilisées sur Terre et lança une nouvelle génération d'armes laser.;https://fr.wikipedia.org/wiki/Jargon_de_Star_Trek:_P-T#Phaseur
18;fr;Quel est le nom du capitaine dans « Star Trek : Nouvelle Génération » ?;Jean-Luc Picard;James T. Kirk;Leonard McCoy;William Riker;Confirmé;Jean-Luc Picard a été capturé et assimilé en 2367 par les Borgs qui l'ont alors retourné contre la Fédération des planètes unies.;https://fr.wikipedia.org/wiki/Jean-Luc_Picard
19;fr;Dans « Star Trek », quelle espèce extraterrestre est originaire de la planète Kronos ?;Klingons;Romuliens;Borgs;Talosiens;Confirmé;Les Klingons sont des humanoïdes généralement plus grands et plus forts que les Humains en raison d'une musculature puissante.;https://fr.wikipedia.org/wiki/Klingon
20;fr;Quel film propose la dernière apparition du capitaine Kirk, secondé par Scotty et Chekov ?;« Générations »;« Retour sur Terre »;« La Colère de Khan »;« Premier Contact »;Confirmé;Leonard Nimoy a refusé de reprendre son rôle de Spock, notamment après avoir lu le script.;https://fr.wikipedia.org/wiki/Star_Trek_:_Générations
21;fr;Le premier pilote de la série « Star Trek » a été refusé car le commandant en second était...;Une femme;Trop vieux;Trop jeune;Noir;Expert;La série « Star Trek » a donné lieu à un vaste engouement auprès d'un large public avec la création de nombreux fanzines.;https://fr.wikipedia.org/wiki/Star_Trek_(série_télévisée)
22;fr;Dans « Star Trek », quelle race de créatures est en partie organique et mécanique ?;Borgs;Klingons;Romuliens;Andoriens;Expert;L'assimilation d'un grand nombre de peuples a permis aux Borgs d'atteindre un niveau technologique surprenant.;https://fr.wikipedia.org/wiki/Borg_(Star_Trek)
23;fr;Quel nom a été donné à la plus grande convention « Star Trek » en Europe ?;FedCon;SpaceCraft;EuroTrek;AlphaKirk;Expert;En 2011, FedCon battit le record du monde du plus grand nombre de personnes avec un costume Star Trek, avec 691 personnes.;https://fr.wikipedia.org/wiki/FedCon
24;fr;Quel est le prénom de Chekov, membre d'équipe de l'Enterprise dans « Star Trek » ?;Pavel;Nyota;Hikaru;Janice;Expert;L'accent russe de Pavel Chekov trahit ses origines slaves ainsi que son amour pour la vodka.;https://fr.wikipedia.org/wiki/Pavel_Chekov
25;fr;Dans l'univers de « Star Trek », quelle date sert de référence temporelle pour la galaxie ?;Stellaire;Universelle;Fédérale;Planétaire;Expert;Dans « Star Trek », la date stellaire tient compte de la dilatation du temps due à la relativité.;https://fr.wikipedia.org/wiki/Jargon_de_Star_Trek:_A-E#Date_stellaire
26;fr;Dans « Star Trek », en combien de parties la galaxie est-elle divisée ?;Quatre;Six;Deux;Huit;Expert;L'univers « Star Trek » dépeint un futur dans lequel l'humanité a éradiqué la maladie, le racisme, la pauvreté et la guerre sur Terre.;https://fr.wikipedia.org/wiki/Star_Trek
27;fr;Quel androïde retrouve-t-on dans « Star Trek : La Nouvelle Génération » ?;Data;Kapa;Worf;Soong;Expert;Cette série télévisée américaine, comprenant 178 épisodes de 45 minutes, a été diffusée entre 1987 et 1994.;https://fr.wikipedia.org/wiki/Star_Trek_:_La_Nouvelle_Génération
28;fr;Quel documentaire sorti en 2011 raconte l'influence qu'a pu avoir « Star Trek » ?;« Trek Nation »;« Space Odyssey »;« Galaxy Five »;« First Contact »;Expert;Le documentaire « Trek Nation » analyse l'impact qu'a pu avoir « Star Trek » et son créateur, Gene Roddenberry.;https://fr.wikipedia.org/wiki/Trek_Nation
29;fr;Dans « Star Trek », quelle espèce possède une température corporelle proche de -30°C ?;Breens;Borgs;Klingons;Romuliens;Expert;Pour voyager, ils se déplacent donc dans des combinaisons réfrigérantes car une température supérieure à -18°C peut les tuer.;https://fr.wikipedia.org/wiki/Breen
30;fr;Qui a illustré un grand nombre des affiches des films de la saga « Star Trek » ?;Bob Peak;Clark Hulings;Gerald Brom;Ben Stahl;Expert;Le peintre et illustrateur américain Bob Peak est aussi connu pour les affiches de « My Fair Lady » et « Apocalypse Now ».;https://fr.wikipedia.org/wiki/Bob_Peak
1;en;In « Star Trek », which fleet is responsible for defending the Federation's borders ?;Starfleet;FedCon;Cardassia;Klingon;Débutant;Starfleet's primary mission is to gather as much information as possible about the Universe.;https://en.wikipedia.org/wiki/Starfleet
2;en;What word was used in the late 1960s to refer to fans of the « Star Trek » series ?;Trekkies;Spockies;Sixties;Friendies;Débutant;Sometimes the term trekkie is replaced by trekker, which for some has a less pejorative connotation.;https://en.wikipedia.org/wiki/Trekkie
3;en;Which actor remains inseparable from the early adventures of Captain James T. Kirk ?;William Shatner;DeForest Kelley;Leonard Nimoy;James Doohan;Débutant;William Shatner has written several books in the « Star Trek » series, published in French by Fleuve Noir editions.;https://en.wikipedia.org/wiki/William_Shatner
4;en;In the universe of « Star Trek », which physicist is also a fine helmsman ?;Sulu;McCoy;Uhura;Chekov;Débutant;It could be that Hikaru Sulu is a distortion of Hikari utsuru, evoking moving at the speed of light.;https://en.wikipedia.org/wiki/Hikaru_Sulu
5;en;What is the most iconic technological gadget in the « Star Trek » saga ?;Teleporter;Planitron;Telecran;Cosmic cube;Débutant;Teleportation is normally performed from a teleportation platform to a given position.;
6;en;In which film should the characters of « Star Trek » find a pair of whales ?;« Return to Earth »;« The Wrath of Khan »;« First Contact »;« Unknown land »;Débutant;« Return to Earth » is one of the best films of the American box office saga, arriving third out of twelve.;https://en.wikipedia.org/wiki/Star_Trek_IV:_The_Voyage_Home
