1;Quel jeune viking vit sur l'île de Beurk dans le film Dragons sorti en 2010 ?;Harold;Varek;Gueulfor;Kognedur;Débutant;Le film est inspiré du roman pour enfant de Cressida Cowell publié en 2003, Comment dresser votre dragon.;http://fr.wikipedia.org/wiki/Dragons_(film,_2010)
2;Quel artiste martial, réalisateur, acteur et producteur est associé au terme « dragon » ?;Bruce Lee;Chuck Norris;Keanu Reeves;Jackie Chan;Débutant;Parallèlement à sa carrière d'acteur, Bruce Lee a créé son propre art martial, le jeet kune do.;http://fr.wikipedia.org/wiki/Bruce_Lee
3;Quel célèbre jeu de rôle médiéval-fantastique a été créé dans les années 1970 ?;Donjons et Dragons;DragonQuest;Pendragon;Rêve de Dragon;Débutant;En 1974, le Dungeons and Dragons original était une boîte contenant trois livrets, publiés par TSR (Tactical Studies Rules).;http://fr.wikipedia.org/wiki/Donjons_et_Dragons
4;Dans quel art le style du dragon imite-t-il feu, force et suprématie ?;L'art martial;L'art floral;L'art pictural;L'art oratoire;Débutant;Le style du dragon est un style très complet qui se caractérise par sa férocité, sa fluidité et sa prestance et sa puissance.;http://fr.wikipedia.org/wiki/Dragon_(art_martial)
5;Dans quel pays le dragon est-il un symbole de vie et de puissance ?;La Chine;L'Inde;L'Islande;Le Pérou;Débutant;Le dragon est une créature légendaire représentée comme une sorte de gigantesque reptile, ailes déployées et pattes armées de griffes.;http://fr.wikipedia.org/wiki/Dragon
6;Quelle est la race de Krokmou, héros du film d'animation en 3D Dragons ?;Furie Nocturne;Méchant Grognon;Terreur Terrible;Vilain Noir;Débutant;L'édition collector du DVD présente un court-métrage intitulé Harold et la légende du Pikpoketos, qui propose un nouveau dragon.;http://fr.wikipedia.org/wiki/Dragons_(film,_2010)
7;Quel est le nom du petit dragon de Mulan, jeune fille brave et déterminée ?;Mushu;Krokmou;Fitou;Golu;Débutant;Mulan va à l'encontre des archétypes des jeunes filles chinoises de l'époque, calmes, réservées, polies, obéissantes et silencieuses.;http://fr.wikipedia.org/wiki/Fa_Mulan
8;Quel pays de l'Union européenne est parfois appelé « dragon celtique » ?;L'Irlande;La Suède;La Finlande;La Bulgarie;Débutant;Le symbole officiel du pays est la harpe celtique mais le trèfle irlandais est souvent utilisé comme autre symbole.;http://fr.wikipedia.org/wiki/Irlande_(pays)
9;De quel jeu la « variante du dragon » est-elle une ouverture ?;Les échecs;Le Monopoly;Le Scrabble;Le poker;Débutant;La variante du dragon (code ECO B7n) ne doit cependant pas être confondue avec la variante du dragon accéléré (code ECO B34).;http://fr.wikipedia.org/wiki/Variante_du_dragon
10;Quel acteur français double le dragon du film Cœur de Dragon ?;Philippe Noiret;Tcheky Karyo;André Dussolier;Jean Rochefort;Débutant;Le film a connu un succès commercial modéré, rapportant environ 115 267 375 $ au box-office mondial.;http://fr.wikipedia.org/wiki/Cœur_de_dragon
11;Pour quel appareil volant le terme « dragon » est-il utilisé comme indicatif radio ?;Hélicoptère;Deltaplane;ULM;Montgolfière;Confirmé;Paris et ses trois départements limitrophes possèdent tous le même indicatif, celui de Dragon 75.;http://fr.wikipedia.org/wiki/Dragon_(hélicoptère)
12;Quelle autre constellation est longée par la constellation du Dragon ?;Petite Ourse;Andromède;Cassiopée;Orion;Confirmé;Dans beaucoup de mythologies, la forme sinueuse de la constellation a été interprétée comme un dragon ou un serpent.;http://fr.wikipedia.org/wiki/Dragon_(constellation)
13;Dans quel film « Dragon » est-il le nom du vaisseau militaire du Colonel Quaritch ?;Avatar;Avengers;Cloverfield;X-Men;Confirmé;Le colonel Quaritch, chef de la sécurité militaire de la mission Avatar, a fait détruire par les forces terriennes l'Arbre Maison.;http://fr.wikipedia.org/wiki/Avatar_(film,_2009)
14;Dans quel jeu de cartes à collectionner Dragon est-il un type spécial ?;Pokémon;Magic the Gathering;World of Warcraft;Wyvern;Confirmé;Les pokémons de type Dragon sont rares et très puissants, bien que plus long à entraîner et à faire évoluer.;http://fr.wikipedia.org/wiki/Dragon
15;Par qui sont élevés les dragons de J. R. R. Tolkien en Terre du Milieu ?;Morgoth;Nessa;Tulkas;Mandos;Confirmé;Les dragons sont « créés » à une date indéterminée mais leur première apparition date de l'an 260 du Premier Âge.;http://fr.wikipedia.org/wiki/Dragon_(Terre_du_Milieu)
16;De quelle langue provient le mot « dragon » associé en Europe à une créature légendaire ailée ?;Le grec;Le latin;Le turc;L'espagnol;Confirmé;On considère souvent comme des dragons plusieurs créatures de la mythologie grecque : Python, Ladon, l'Hydre de Lerne, etc.;http://fr.wikipedia.org/wiki/Dragon_européen
17;Quelle mythologie raconte la lutte du dragon rouge et du dragon blanc ?;Celte;Germanique;Slave;Bretonne;Confirmé;Le Mabinogi de Lludd raconte la lutte du dragon rouge et du dragon blanc, ce dernier symbolisant les Saxons envahisseurs.;http://fr.wikipedia.org/wiki/Dragon_européen
18;Quel titre celtique signifiant « chef dragon » fut porté par plusieurs rois bretons ?;Pendragon;Vordragon;Fredragon;Beldragon;Confirmé;Pendragon est aussi un des noms d'emprunt du magicien Hauru, personnage du film d'animation Le Château ambulant.;http://fr.wikipedia.org/wiki/Pendragon
19;Quel est le titre original du film Le Dragon du lac de feu de Matthew Robbins ?;Dragonslayer;Dragonkiller;Dragonparyer;Dragoncorner;Confirmé;Dragonslayer a obtenu en 1982 une nomination à l'Oscar de la meilleure musique de film et des meilleurs effets visuels.;http://fr.wikipedia.org/wiki/Le_Dragon_du_lac_de_feu
20;Dans quel film fantastique américain de 1996 Dennis Quaid est-il le héros ?;Cœur de dragon;Âme de dragon;Sang de dragon;Peur de dragon;Confirmé;Le film a reçu un accueil critique mitigé, recueillant 50 % de critiques positives, avec une note moyenne de 5,7/10.;http://fr.wikipedia.org/wiki/Cœur_de_dragon
21;Quel fruit tropical est également connu sous le nom de « fruit du dragon » ?;Le pitaya;La goyave;Le durian;Le tamarin;Expert;La chair du pitaya est comestible et ressemble par sa texture et la présence de petits pépins noirs à celle du kiwi.;http://fr.wikipedia.org/wiki/Pitaya
22;Dans quelle espèce animale peut-on trouver le Dragon de Komodo ?;Les reptiles;Les poissons;Les oiseaux;Les mammifères;Expert;Membre de la famille des varanidés, c'est la plus grande espèce vivante de lézard, avec une longueur moyenne de 2 à 3 mètres.;http://fr.wikipedia.org/wiki/Dragon_de_Komodo
