1;fr;Dans la soirée de quel jour de l'année célèbre-t-on la fête d'Halloween ?;31 octobre;31 décembre;30 novembre;30 septembre;Débutant;Halloween ou l'Halloween (usage canadien) est une fête folklorique et païenne traditionnelle originaire des îles Anglos-Celtes.;https://fr.wikipedia.org/wiki/Halloween
2;fr;À la veille de quelle fête chrétienne peut-on participer à Halloween ?;Toussaint;Carême;Pâques;Assomption;Débutant;Elle précède d'un jour la Commémoration des fidèles défunts, dont la solennité a été officiellement fixée au 2 novembre.;https://fr.wikipedia.org/wiki/Toussaint
3;fr;Dans quelle série écrite par R. L. Stine retrouve-t-on de nombreux épisodes d'Halloween ?;Chair de Poule;Salem;Sibéria;Buffy;Débutant;La plupart de ces histoires, écrites dès 1992, ont été adaptées en épisodes retranscrivant fidèlement l'univers des livres.;https://fr.wikipedia.org/wiki/Chair_de_poule_(série_télévisée)
4;fr;De quoi les enfants font-ils la chasse durant la soirée d'Halloween ?;Bonbons;Araignées;Citrouilles;Fantômes;Débutant;Les petits anglophones crient Trick or treat! (Farce ou friandise!), alors qu'en France, on entend Des bonbons ou un sort!;https://fr.wikipedia.org/wiki/Halloween
5;fr;Quelle couleur est, avec le noir, traditionnellement associée à Halloween ?;Orange;Vert;Bleu;Rose;Débutant;Pour l'historienne Nadine Cretin, ces couleurs ont été adoptées après la rencontre d'Halloween avec l'antique fête des Morts du Mexique.;https://fr.wikipedia.org/wiki/Halloween
6;fr;Chez nous, que dénoncent certaines voix à l'encontre de la fête d'Halloween ?;Américanisation;Africanisation;Arabisation;Hispanisation;Débutant;Ce terme est largement employé pour décrire l'influence exercée par les États-Unis sur la vie des citoyens d'autres pays du monde.;https://fr.wikipedia.org/wiki/Américanisation
7;fr;Quelle psychose vestimentaire est récemment apparue en France durant Halloween ?;Clown maléfique;Ours démoniaque;Zombie hurlant;Dragon de feu;Débutant;Des personnes déguisés en clown se sont ainsi amusés à poursuivre de jeunes enfants en les menaçants avec des couteaux.;https://fr.wikipedia.org/wiki/Halloween
8;fr;Qui a réalisé le film Halloween : La Nuit des masques sorti en 1978 ?;John Carpenter;Ridley Scott;Joe Dante;Wes Craven;Débutant;Ce long-métrage produit par Moustapha Akkad fait partie de la série de films Halloween, dont il est l'opus initial.;https://fr.wikipedia.org/wiki/La_Nuit_des_masques
9;fr;Quel personnage est probablement le plus populaire associé à Halloween ?;Jack-o'-lantern;Siegfried;Aymon;Bayard;Débutant;Éclairé par un charbon ardent placé dans un navet creusé, Jack fut condamné à errer sans but, jusqu'au jour du jugement dernier.;https://fr.wikipedia.org/wiki/Jack-o'-lantern
10;fr;En Écosse, que faut-il attraper avec la bouche dans un jeu célébré durant Halloween ?;Pomme;Gâteau;Couteau;Mouchoir;Débutant;Ce jeu d'enfants populaire est celui où une pomme doit être attrapée dans un bac d'eau en utilisant seulement sa bouche.;https://fr.wikipedia.org/wiki/Halloween
11;fr;De quelle série télé le sixième épisode de la saison 2 est-il intitulé Halloween ?;Buffy;Charmed;Fallen;Glitch;Confirmé;Lors d'un sondage organisé en 2012 par Syfy, les téléspectateurs l'ont classé à la 16e place des meilleurs épisodes de la série.;https://fr.wikipedia.org/wiki/Halloween_(Buffy)
12;fr;La lanterne emblématique d'Halloween est issue d'une légende de quel pays ?;Irlande;Norvège;Suède;Finlande;Confirmé;Une jack-o'-lantern est un navet évidé et éclairé de l'intérieur avec une bougie, et dans lequel un visage a été découpé.;https://fr.wikipedia.org/wiki/Jack-o'-lantern
13;fr;Sous quel nom fut d'abord connu Halloween dans les premières régions des États-Unis ?;Soirée des tours;Nuit des ogres;Fête des enfants;Jour des morts;Confirmé;Les costumes des enfants servent à donner l'illusion que les esprits maléfiques d'autrefois reviennent hanter les rues des villes.;https://fr.wikipedia.org/wiki/Halloween
14;fr;Comment se nomme le personnage central de la série de films Halloween ?;Michael Myers;Jigsaw;Norman Bates;Damien Thorn;Confirmé;Le personnage de Michael Myers apparaît dans neuf films, ainsi que des romans, un jeu vidéo et dans plusieurs bandes dessinées.;https://fr.wikipedia.org/wiki/Michael_Myers
15;fr;En Irlande, que tire-t-on partout dans le pays pour fêter Halloween ?;De feux d'artifice;La langue;Un coup;Les ficelles;Confirmé;En Irlande, Halloween est une fête très populaire, connue sous le nom Gaélique Oíche Shamhna (la nuit de la fin de l'été).;https://fr.wikipedia.org/wiki/Halloween
16;fr;Quelle somme est dépensée chaque année aux États-Unis pour Halloween ?;8 milliards;6 milliards;4 milliards;2 milliards;Confirmé;Dans plusieurs pays ne célébrant traditionnellement pas Halloween, son introduction a suscité une opposition plus ou moins forte.;https://fr.wikipedia.org/wiki/Halloween
17;fr;Dans quelle ville est-il interdit de célébrer Halloween dans les écoles ?;Moscou;Berlin;Amsterdam;Londres;Confirmé;En Russie, le Kremlin et l'Église orthodoxe tentent en effet de considérablement freiner la popularité grandissante d'Halloween.;https://fr.wikipedia.org/wiki/Halloween
18;fr;Quelle société a organisé en 1999 une Halloween Party au Zénith de Paris ?;Coca-Cola;Lego;Playmobil;Nestlé;Confirmé;La marque Coca-Cola a organisé par la même occasion plus de 400 opérations dans les bars et discothèques de France.;https://fr.wikipedia.org/wiki/Halloween
19;fr;Dans quelle série télévisée Halloween est-il le jour le plus magique de l'année ?;Charmed;Fallen;Glitch;Heroes;Confirmé;C'est par cette magie que les démons vaincus au cours de l'année précédente peuvent revenir d'entre les morts pour la journée.;https://fr.wikipedia.org/wiki/Charmed_(série_télévisée,_1998)
20;fr;En Chine, quelle fête est très proche de la fête d'Halloween, toujours non célébrée ?;Fête des fantômes;Fête des dragons;Fête des étoiles;Fête des sushis;Confirmé;La tradition veut que pendant cette période soient relâchés les esprits retenus dans les enfers parce qu'ils ne reçoivent pas de culte.;https://fr.wikipedia.org/wiki/Fête_des_fantômes
21;fr;De quelle autre fête la tradition d'Halloween est-elle un héritage ?;Samain;Beltaine;Imbolc;Tralee;Expert;Cette fête était célébrée au début de l'automne par les celtes et constituait pour eux une sorte de fête du nouvel an.;https://fr.wikipedia.org/wiki/Samain_(mythologie)
22;fr;En Irlande, quel gâteau aux fruits léger était cuit et dégusté durant Halloween ?;Barmbrack;Koulitch;Joffre;Rombosse;Expert;Un anneau était placé dans le gâteau avant la cuisson, et quiconque trouvait l'anneau trouverait le véritable amour durant l'année.;https://fr.wikipedia.org/wiki/Halloween
