1;fr;Quelle position les chevaux adoptent-ils pour un sommeil léger ?;Debout;Sur le flanc droit;Sur le flanc gauche;Sur le ventre;Débutant;Comme la plupart des grands herbivores, le cheval dort peu (3 à 5 heures par jour) en raison de sa vulnérabilité aux prédateurs.;https://fr.wikipedia.org/wiki/Cheval
2;fr;Quel cheval les Grecs ont-il utilisé comme ruse en 1180 avant Jésus-Christ ?;Cheval de Troie;Cheval de Thor;Cheval de Polybe;Cheval de Lotos;Débutant;L'expression « cheval de Troie » désigne aujourd'hui les dons qui s'avèrent être des pièges pour ceux qui les reçoivent.;https://fr.wikipedia.org/wiki/Cheval_de_Troie
3;fr;Quel est le nom du cheval de Lucky Luke, célèbre cow-boy de BD ?;Jolly Jumper;Yakari;Bonfire;Pégase;Débutant;Par certains côtés, notamment son intelligence, son caractère et sa couleur de robe, il ressemble à Milou, le chien de Tintin.;https://fr.wikipedia.org/wiki/Jolly_Jumper
4;fr;Quel aliment le cheval apprécie-t-il tout particulièrement ?;Avoine;Foin;Fourrage;Muesli;Débutant;L'avoine fait partie des céréales à paille et est fort utilisée dans l'alimentation animale (notamment des équidés).;https://fr.wikipedia.org/wiki/Avoine_cultivée
5;fr;Combien de temps après la naissance un poulain marche-t-il ?;Immédiatement;Après 2 semaines;Après 4 semaines;Après un mois;Débutant;Cette particularité est héritée de leurs ancêtres les chevaux sauvages qui étaient la proie de nombreux prédateurs.;https://fr.wikipedia.org/wiki/Poulain
6;fr;Quel accessoire bien utile maintient la selle du cheval en place ?;Sangle;Ventrière;Rênes;Sous-ventrière;Débutant;Les cavaliers qui souhaitent évoluer devront consentir à investir dans une selle spécialisée et fabriquée sur mesure.;https://fr.wikipedia.org/wiki/Selle_(équitation)
7;fr;Dans quoi sont positionnés vos pieds lorsque vous montez à cheval ?;Etriers;Rênes;Sangles;Baudriers;Débutant;L'étrier serait une invention chinoise, alors que pour d'autres, il viendrait des peuples nomades d'Asie centrale ou de Sibérie.;https://fr.wikipedia.org/wiki/Étrier
8;fr;Quelle marque automobile a pour emblème un cheval cabré ?;Ferrari;Peugeot;Alfa Romeo;Lamborghini;Débutant;Dès 1947, le logo initial dit « Scudetto » est réservé aux modèles préparés par la Scuderia Ferrari, l'écurie de compétition.;https://fr.wikipedia.org/wiki/Ferrari_(entreprise)
9;fr;À quelle fréquence faut-il idéalement curer les sabots du cheval ?;1 fois par jour;1 fois par semaine;1 fois par mois;1 fois par an;Débutant;Les animaux à sabots marchent sur la pointe de leur doigts, à la différence des humains qui marchent sur la plante des pieds.;https://fr.wikipedia.org/wiki/Sabot_(ongle)
10;fr;Comment s'appelle le cheval ailé de la mythologie grecque ?;Pégase;Argus;Merengo;Fungus;Débutant;Pégase monte au ciel après sa naissance et se met au service de Zeus qui le charge d'apporter les éclairs sur l'Olympe.;https://fr.wikipedia.org/wiki/Pégase
11;fr;Combien peut-on compter de cavaliers sur un échiquier ?;Quatre;Trois;Deux;Un;Confirmé;On dispose l'échiquier de façon telle que, pour chacun des adversaires, la case du coin gauche de l'échiquier soit noire.;https://fr.wikipedia.org/wiki/Échiquier
12;fr;Jusqu'à combien de litres d'eau un cheval peut-il boire chaque jour ?;40 litres;30 litres;20 litres;10 litres;Confirmé;Le cheval possède un sens développé de l'odorat lui permettant de trouver de l'eau et de détecter une femelle en chaleur.;https://fr.wikipedia.org/wiki/Cheval
13;fr;Dans quel état se trouve un cheval qui replie ses oreilles sur son cou ?;Fâché;Terrifié;Heureux;Fatigué;Confirmé;L'étude de la gestuelle du cheval, des mouvements d'oreilles et des attitudes de sa tête permet de déterminer son humeur.;https://fr.wikipedia.org/wiki/Éthologie_équine
14;fr;De quelle couleur est Stewball dans la chanson d'Hugues Aufray ?;Blanc;Noir;Gris;Alezan;Confirmé;La chanson célèbre la victoire d'un cheval blanc à taches alezanes sur une jument grise lors d'une course hippique.;https://fr.wikipedia.org/wiki/Stewball
15;fr;Combien le poulain nouveau-né d'un cheval « ordinaire » pèse-t-il environ ?;45 kg;15 kg;30 kg;60 kg;Confirmé;À l'état domestique, le poulain reste avec sa mère jusqu'au sevrage, généralement à l'âge de six mois, où l'éleveur les sépare.;https://fr.wikipedia.org/wiki/Poulain
16;fr;Pourquoi les chevaux aiment-ils se rouler dans le sable sec ?;Pour se gratter;Pour se détendre;Pour se stimuler;Pour se moquer;Confirmé;À l'état sauvage ou domestique, le cheval peut-être affecté par des parasites et des maladies telles que le tétanos ou la rage.;https://fr.wikipedia.org/wiki/Cheval
17;fr;Qu'observe-t-on généralement pour connaître l'âge d'un cheval ?;Les dents;La crinières;Les jambes;Les sabots;Confirmé;Les dents du cheval poussant en permanence, le mouvement masticatoire n'est souvent pas suffisant pour user la table dentaire.;https://fr.wikipedia.org/wiki/Dentition_du_cheval
18;fr;Combien de temps la gestation dure-t-elle en moyenne chez le cheval ?;11 mois;9 mois;7 mois;5 mois;Confirmé;La jument donne naissance au printemps à un poulain qui peut marcher moins d'une heure après la naissance.;https://fr.wikipedia.org/wiki/Reproduction_du_cheval
19;fr;Que signifie l'expression « ne pas se trouver sous le sabot d'un cheval » ?;Être rare;Être prudent;Être avare;Être rapide;Confirmé;À l'origine, au XVIIe siècle, l'expression contenait « dans le pas d'un cheval », le pas voulant signifier le mot « trace ».;https://fr.wikipedia.org/wiki/Pied_(cheval)
20;fr;Sur combien d'orteils posés au sol le cheval marche-t-il ?;Un seul;Deux;Trois;Quatre;Confirmé;Le cheval est un périssodactyle, ordre de mammifères ongulés à nombre impair de doigts, en l'occurrence un seul.;https://fr.wikipedia.org/wiki/Pied_(cheval)
21;fr;Laquelle de ces quatre robes possède de grandes taches ?;Pie;Isabelle;Pommelée;Bai;Expert;Le terme « pie », par analogie à l'animal du même nom, est préféré à celui de « bicolore » pour désigner de telles robes.;https://fr.wikipedia.org/wiki/Pie_(robe)
22;fr;Environ combien de races de chevaux différentes existe-t-il actuellement ?;300;200;400;500;Expert;En 2008, d'après les données de la FAO, 58 millions de chevaux sont répertoriés dans le monde sur les cinq continents.;https://fr.wikipedia.org/wiki/Races_chez_le_cheval
23;fr;À quelle fréquence moyenne le coeur d'un cheval bat-il au repos ?;40 ppm;60 ppm;80 ppm;100 ppm;Expert;Les maladies cardiaques, circulatoires, nerveuses, et les vices d'écurie n'affectent que les chevaux domestiques.;https://fr.wikipedia.org/wiki/Cheval
24;fr;Quel nom porte la saillie en forme de V située sous le pied du cheval ?;La fourchette;Le bourrelet;Le coin;Le poinçon;Expert;La fourchette du cheval est une saillie en forme de V à pointe antérieure, composée d'une corne tubulaire plus molle.;https://fr.wikipedia.org/wiki/Pied_(cheval)
25;fr;Combien de fois par jour un poulain peut-il téter sa mère ?;50 à 60 fois;10 à 20 fois;20 à 30 fois;30 à 40 fois;Expert;Les poulains tètent leur mère après la naissance pour absorber le colostrum qui renforce leurs défenses immunitaires.;https://fr.wikipedia.org/wiki/Poulain
26;fr;Laquelle de ces couleurs de robe n'existe pas chez les chevaux ?;Camouflage;Pie;Isabelle;Alezan;Expert;Un certain nombre de robes du cheval consistent en un mélange de poils blancs ou noirs sur l'une des trois robes de base.;https://fr.wikipedia.org/wiki/Robe_du_cheval
