1;Dans une célèbre comptine française, qui a « perdu son chat » ?;La mère Michel;La mère Claude;La mère Sylvie;La mère Claire;Débutant;Les paroles changent parfois selon les différentes versions de la chanson, mais le thème reste toujours le même.;http://fr.wikipedia.org/wiki/C'est_la_mère_Michel
2;Dans Les Misérables de Victor Hugo, qui est la fille de Fantine ?;Cosette;Enjolras;Eponine;Azelma;Débutant;Les Thénardier vont utiliser les moyens les plus sordides pour soutirer toujours plus d'argent à Fantine.;http://fr.wikipedia.org/wiki/Les_Misérables
3;De qui Lily-Rose Depp, actrice et mannequin franco-américaine, est-elle la fille ?;Vanessa Paradis;Amber Heard;Kate Moss;Winona Ryder;Débutant;Lily-Rose Depp a commencé sa carrière d'actrice en 2014,avec une apparition dans le film Tusk.;http://fr.wikipedia.org/wiki/Lily-Rose_Depp
4;Lequel de ces personnages n'est pas un des enfants de Marge Simpson ?;Abe;Bart;Maggie;Lisa;Débutant;Marge est la force moralisatrice de sa famille et essaie souvent de maintenir l'ordre dans la maison des Simpson.;http://fr.wikipedia.org/wiki/Marge_Simpson
5;En 2015, quelle artiste a sorti dans son album Chambre 12 un single titré Maman ?;Louane;Lio;Jenifer;Mylène Farmer;Débutant;Le 19 mai 2016, la maison de disque annonce que l'album a dépassé le million de ventes.;http://fr.wikipedia.org/wiki/Louane
6;Comment se prénomme la mère de la Famille Addams dans la série télé américaine ?;Morticia;Pétunia;Eva;Aurora;Débutant;Cette série est directement inspirée des personnages que dessinait Charles Addams à la fin des années trente.;http://fr.wikipedia.org/wiki/La_Famille_Addams
7;De quel héros de fiction Lily, tuée par Lord Voldemort, est-elle la mère ?;Harry Potter;Mowgli;Frodon Sacquet;Luke Skywalker;Débutant;Lily Evans est née de parents moldus le 30 janvier 1960 et a une sœur, Pétunia Dursley.;http://fr.wikipedia.org/wiki/Harry_Potter
8;Comment appelle-t-on une femme qui enfante pour une autre personne ou un couple ?;Mère-porteuse;Mère-donneuse;Fille-mère;Enfanteresse;Débutant;La gestation pour autrui (GPA) est une méthode de procréation qui se pratique généralement en cas d'infertilité féminine.;http://fr.wikipedia.org/wiki/Gestation_pour_autrui
9;Quelle actrice est la mère d'Albert II mais aussi de Caroline et Stéphanie de Monaco ?;Grace Kelly;Ingrid Bergman;Bette Davis;Audrey Hepburn;Débutant;Grace Kelly est morte en 1982, des suites d'un accident de voiture, sur la route de la Turbie.;http://fr.wikipedia.org/wiki/Grace_Kelly
10;Lequel de ces pays met les mamans à l'honneur durant le mois de mai ?;France;Russie;Luxembourg;Argentine;Débutant;La date est fixée au dernier dimanche de mai, sauf si elle coïncide avec celle de la Pentecôte.;http://fr.wikipedia.org/wiki/Fête_des_mères
11;Quelle actrice joue la mère de Lola dans la comédie française à succès LOL ?;Sophie Marceau;Valeria Golino;Vanessa Paradis;Monica Belucci;Confirmé;Pour l'anecdote, on entend la musique de La Boum lorsque Charlotte fait ses courses au supermarché.;http://fr.wikipedia.org/wiki/LOL_(film)
12;Qui a chanté : « Dans les yeux de ma mère, il y a toujours une lumière » ?;Arno;Christophe;Alain Chamfort;Benjamin Biolay;Confirmé;Arno est souvent surnommé « le Higelin belge » ou encore « le Tom Waits belge ».;http://fr.wikipedia.org/wiki/Arno_(chanteur)
13;Dans Kill Bill, quel personnage joué par Uma Thurman devient mère durant son coma ?;Beatrix Kiddo;Jackie Brown;Daisy Domergue;Shosanna Dreyfus;Confirmé;Le premier volume de la saga est un hommage avoué au chanbara, les films de sabre japonais.;http://fr.wikipedia.org/wiki/Kill_Bill
14;Quelle actrice, ex petite amie de Brad Pitt, est la fille de l'actrice Blythe Danner ?;Gwyneth Paltrow;Juliane Moore;Keira Knightley;Cate Blanchett;Confirmé;Blythe Danner est la veuve du producteur Bruce Paltrow, qui s'est éteint à la suite d'une maladie en 2002.;http://fr.wikipedia.org/wiki/Blythe_Danner
15;Quel film de Jane Campion présente une mère muette qui joue de la musique ?;La leçon de piano;In the cut;Bright Star;Sweetie;Confirmé;Le film a remporté la Palme d'or du Festival de Cannes 1993, la première attribuée à une réalisatrice.;http://fr.wikipedia.org/wiki/La_Leçon_de_piano
16;Quel terme spécifique désigne le fait de tuer sa mère, acte très sévèrement jugé ?;Matricide;Inceste;Parricide;Cannibalisme;Confirmé;À Rome, le meurtre de parents proches, ascendants, frères, sœurs, ou patron était le pire des crimes.;http://fr.wikipedia.org/wiki/Parricide
17;Dans la Rome Antique, durant quel mois célébrait-on un fête en l'honneur des mères ?;Mars;Juillet;Janvier;Novembre;Confirmé;Les Matronalia célébraient la naissance de Rome, le Printemps, les enfants et les mères.;http://fr.wikipedia.org/wiki/Matronalia
18;En latin et en grec, que signifie le mot « mamma », dont le mot « maman » est dérivé ?;Sein;Naissance;Vie;Lait;Confirmé;Pour les organismes non sexués, « mère » est parfois utilisé pour dire « parent ».;http://fr.wikipedia.org/wiki/Mère
