1;fr;Quel acteur rencarde Kad Merad dans un film populaire, avant qu'il ne parte dans le Nord ?;Michel Galabru;Stéphane Freiss;Jean Rochefort;Guy Montagné;Débutant;Michel Galabru incarne, dans le film « Bienvenue chez les Ch'tis », le grand-oncle de Julie, qui, enfant, a vécu dans le Nord.;https://fr.wikipedia.org/wiki/Bienvenue_chez_les_Ch'tis
2;fr;Qui est le partenaire indissociable de Louis de Funès dans « Le Corniaud » ?;Bourvil;Fernandel;Yves Montand;Michel Galabru;Débutant;Le scénario s'inspire de l'affaire Jacques Angelvin, présentateur français arrêté aux États-Unis en 1962 au volant d'une Buick Invicta.;https://fr.wikipedia.org/wiki/Le_Corniaud
3;fr;De quel curé indiscipliné Fernandel a-t-il souvent revêtu la soutane ?;Don Camillo;Don Patillo;Don Corleone;Don Diego de la Vega;Débutant;Don Camillo est un personnage de fiction créé en 1948 par l'humoriste, écrivain et dessinateur italien Giovannino Guareschi.;https://fr.wikipedia.org/wiki/Don_Camillo
4;fr;Dans quel film Jean Dujardin a-t-il les cheveux longs et une planche à voile jaune ?;« Brice de Nice »;« 99 francs »;« OSS 117 »;« Contre-enquête »;Débutant;Le personnage de Brice de Nice a été inventé par Jean Dujardin, alors membre du groupe Nous Ç Nous dans les années 1990.;https://fr.wikipedia.org/wiki/Brice_de_Nice_(film)
5;fr;Qui joue le beau-père de Ben Stiller dans « Mon beau-père et moi » ?;Robert De Niro;Al Pacino;Jean Reno;Danny DeVito;Débutant;Le succès du film a donné lieu en 2002 a une émission de télé-réalité américaine intitulée « Ma famille et moi » (Meet my folks).;https://fr.wikipedia.org/wiki/Mon_beau-père_et_moi
6;fr;Quel personnage fétiche a été créé et interprété par Jacques Tati ?;Hulot;Cruchot;Charlot;Ribouldingue;Débutant;Il s'agit d'un personnage présentant toutes les caractéristiques du cinéma muet, bien que tous ses films soient parlants.;https://fr.wikipedia.org/wiki/Monsieur_Hulot
7;fr;Quel acteur incarne un brillant businessman dans « Pretty Woman » ?;Richard Gere;Mel Gibson;Hugh Grant;Bruce Willis;Débutant;Le rôle de Vivian a été refusé par Michelle Pfeiffer, Valeria Golino et Darryl Hannah qui jugea le rôle dégradant pour l'image de la femme.;https://fr.wikipedia.org/wiki/Pretty_Woman
8;fr;Quelle est la première des résolutions prise par Bridget Jones ?;Perdre du poids;Arrêter de fumer;Arrêter de boire;Trouver un petit ami;Débutant;La culotte couvrante portée par Renée Zellweger et signée par Hugh Grant a été vendue aux enchères 2 000 livres sterling.;https://fr.wikipedia.org/wiki/Le_Journal_de_Bridget_Jones_(film)
9;fr;Contre qui se battent les Cheveux Propres dans le film « RRRrrrr!!! » ?;Cheveux Sales;Cheveux Courts;Cheveux Longs;Cheveux Crépus;Débutant;Comme le film se déroule à l'âge de pierre, tous les membres de la tribu (hommes et femmes) s'appellent Pierre.;https://fr.wikipedia.org/wiki/RRRrrrr!!!
10;fr;Dans quel film Alain Chabat interprète-t-il un chien transformé en homme ?;« Didier »;« Jacques »;« Nicolas »;« François »;Débutant;Les maillots de foot de l'équipe de Didier portent l'inscription Chez Wam, qui est le nom de la société de production d'Alain Chabat.;https://fr.wikipedia.org/wiki/Didier_(film)
11;fr;Lequel de ces acteurs ne figure pas au générique du film « Les Compères » ?;Gad Elmaleh;Gérard Depardieu;Philippe Khorsand;Stéphane Bierry;Confirmé;En 1997, Ivan Reitman réalise une reprise américaine du film intitulée « Drôles de pères », avec Robin Williams et Billy Crystal.;https://fr.wikipedia.org/wiki/Les_Compères
12;fr;Combien de suites a connu « Le gendarme de Saint-Tropez » ?;Cinq;Trois;Sept;Neuf;Confirmé;« Le Gendarme de Saint-Tropez » est une hexalogie cinématographique française réalisée par Jean Girault sur une longue période de 18 ans.;https://fr.wikipedia.org/wiki/Le_Gendarme_(série_de_films)
