1;Quelle animatrice télé a fêté en juillet 2017 son million d'abonnés sur Twitter ?;Enora Malagré;Valérie Bénaïm;Géraldine Maillet;Caroline Ithurbide;Débutant;Enora Malagré prépare une fête avec tous ses fans et organisera une durant le deuxième week-end de septembre.;http://fr.wikipedia.org/wiki/Enora_Malagré
2;Quel danseur a décidé de continuer sa carrière sous l'influence de Céline Dion ?;Pepe Munoz;Pep Ramis;Pablo Puyol;Antonio Gades;Débutant;Le danseur de 33 ans avait pourtant envisagé de délaisser la danse pour se consacrer à sa seconde passion : le stylisme.;http://fr.wikipedia.org/wiki/Céline_Dion
3;Quel humoriste est systématiquement contrôlé par le fisc depuis près de 30 ans ?;Jean-Marie Bigard;Arnaud Tsamere;Olivier de Benoist;Ahmed Sylla;Débutant;Jean-Marie Bigard manque également souvent d'être déprogrammé pour son « sexisme » et sa « vulgarité » par le CSA.;http://fr.wikipedia.org/wiki/Jean-Marie_Bigard
4;Quel nageur, aujourd'hui retraité, a remporté l'or à Budapest en juillet 2017 ?;Camille Lacourt;Paul Vasseur;Julien Sauvage;Stéphane Lecat;Débutant;À 32 ans, le jeune homme a déjà plein de projets : restaurant-bar/cocktail à Paris et ambassadeur pour la marque Clarins.;http://fr.wikipedia.org/wiki/Camille_Lacourt
5;Quelle héroïne de Jules et Jim nous a quitté à 89 ans ?;Jeanne Moreau;Annie Girardot;Suzanne Flon;Danielle Darrieux;Débutant;Elle laisse derrière elle de nombreux films cultes dont Jules et Jim, Le Journal d'une femme de chambre ou Les Valseuses.;http://fr.wikipedia.org/wiki/Jeanne_Moreau
6;Durant quel festival 22 000 personnes ont-elles dû être évacuées suite à un incendie ?;Tomorrowland;Bassleader;Qlimax;Tekknozid;Débutant;Une enquête est en cours pour déterminer les causes de l'incendie, dû à des problèmes techniques selon les organisateurs.;http://fr.wikipedia.org/wiki/Tomorrowland_(festival)
7;Quel ex d'Halle Berry a été shooté en 2017 pour un campagne Mango Man ?;Olivier Martinez;Mathieu Kassovitz;Yvan Attal;Mathieu Amalric;Débutant;Une très belle campagne qui réunit aussi les tops Freja Beha et Amber Valletta, shootés par le talentueux Mario Sorrenti.;http://fr.wikipedia.org/wiki/Olivier_Martinez
8;Combien de bougies Carla Bruni-Sarkozy va-t-elle souffler en 2017 ?;50;40;30;60;Débutant;Carla Bruni a posé et joué dans plusieurs publicités, notamment pour le joailler Bulgari et la marque automobile Ford.;http://fr.wikipedia.org/wiki/Carla_Bruni-Sarkozy
9;Que fait Khloé Kardashian pour dévoiler un fessier parfait ?;Elle le maquille;Elle le brosse;Elle le secoue;Elle le frappe;Débutant;Khloé Kardashian a lancé avec ses sœurs plusieurs collections de vêtements, de maquillage et de produits de beauté.;http://fr.wikipedia.org/wiki/Khloé_Kardashian
10;Quel acteur du film Dunkerque possède quatre tétons ?;Harry Styles;Niall Horan;Zayn Malik;Liam Payne;Débutant;À la suite d'une suggestion de la chanteuse Nicole Scherzinger, Harry Styles formera le groupe « One Direction ».;http://fr.wikipedia.org/wiki/Harry_Styles
11;De quel chanteur de R&B Brad Pitt est-il un fan incontesté ?;Franck Ocean;John Legend;Chris Brown;Johnny Gill;Confirmé;La musique de Franck Ocean aurait même aidé Brad Pitt à se remettre de son divorce avec Angélina Jolie.;http://fr.wikipedia.org/wiki/Frank_Ocean
12;Quel fils de la chanteuse Sheila nous a quitté le 8 juillet 2017 ?;Ludovic Chancel;Paul Chenailler;Noël Castelain;Christian Coudray;Confirmé;Le fils de la chanteuse Sheila voulait quitter sa compagne Sylvie Ortega Munos peu de temps avant sa mort.;http://fr.wikipedia.org/wiki/Ludovic_Chancel
13;Quelle actrice a vomi durant une représentation théâtrale d'Olivia Wilde ?;Jennifer Lawrence;Cate Blanchett;Emma Stone;Natalie Portman;Confirmé;Pour cause : des scènes de tortures, des scènes de violence où toutes les libertés de penser sont réprimées.;http://fr.wikipedia.org/wiki/Jennifer_Lawrence
14;Quelle comédienne a accouché d'un petit Souleymane en juillet 2017 ?;Leila Bekhti;Naidra Ayadi;Zita Hanrot;Géraldine Nakache;Confirmé;La comédienne d'Un Prophète, Tout ce qui brille et La Source des femmes est mariée avec Tahar Rahim.;http://fr.wikipedia.org/wiki/Leïla_Bekhti
15;Quel mannequin et chérie de Vincent Cassel a publié des photos torrides ?;Tina Kunakey;Miriam Leone;Claudia Romani;Valeria Cavalli;Confirmé;Tina Kunakey, de son vrai nom Tina Kunakey Di Vita, née le 5 avril 1997, est une top modèle togolaise et italienne.;http://fr.wikipedia.org/wiki/Tina_Kuna­key
16;Laquelle de ces célébrités a déclaré en juillet 2017 avoir peur de vomir ?;Shy’m;Alizée;Tal;Lorie;Confirmé;Shy'm a livré ses secrets dans le magazine Biba et avoué notamment une de ses plus grandes craintes : l'émétophobie.;http://fr.wikipedia.org/wiki/Shy'm
17;À qui Jean-Pascal Lacoste a-t-il fait une déclaration d'amour en juillet 2017 ?;Delphine Tellier;Sigrid Agren;Cindy Bruna;Audrey Marnay;Confirmé;En janvier 2001, Jean-Pascal Lacoste a été sélectionné par TF1 pour participer à la première édition de Star Academy.;http://fr.wikipedia.org/wiki/Jean-Pascal_Lacoste
18;Quelle chroniqueuse de Téléfoot a dit « oui » à son chéri Jean-Luc Guizonne ?;Charlotte Namura;Cécile de Ménibus;Nathalie Simon;Ariane Carletti;Confirmé;Charlotte Namurara été repérée par l'équipe de Telefoot alors qu'elle faisait des chroniques sports sur une petite Web TV.;http://fr.wikipedia.org/wiki/Charlotte_Namura
19;Avec quel footballeur français Julia Roberts partage-t-elle une amitié étonnante ?;Paul Pogba;Dimitri Payet;Moussa Sissoko;Samuel Umiti;Confirmé;Paul Pogba a fait partie des 23 joueurs français sélectionnés par Didier Deschamps pour disputer l'Euro 2016.;http://fr.wikipedia.org/wiki/Paul_Pogba
20;Quel mannequin a vu son compte Twitter bloqué par Donald Trump en 2017 ?;Chrissy Teigen;Camila Alves;Lily Aldridge;Karlie Kloss;Confirmé;Côté vie privée, Chrissy Teigen a rencontré le chan­teur John Legend en 2007 sur le tour­nage du clip Stereo.;http://fr.wikipedia.org/wiki/Donald_Trump
21;Quel pasteur est accusé d'influencer le jeune Justin Bieber ?;Carl Lentz;Gary Trust;Gil Kaufman;Jan Hoffman;Expert;Le chanteur de 23 ans serait devenu inséparable du pasteur Carl Lentz, dans lequel il verrait un véritable père d'adoption.;http://fr.wikipedia.org/wiki/Justin_Bieber
22;Quelle chanteuse française a déclaré avoir souffert d'une longue paralysie faciale ?;Ophélie Winter;Chimène Badi;Louisy Joseph;Sheryfa Luna;Expert;Au sommet de sa popularité, Ophélie Winter a partagé la vie du chanteur MC Solaar, avec qui elle collabore sur Un jour.;http://fr.wikipedia.org/wiki/Ophélie_Winter
23;Quelle chérie de David Guetta s'est déhanchée sur ses musiques durant l'été 2017 ?;Jessica Ledon;Tina Kunakey;Kléofina Pnishi;Chrissy Teigen;Expert;Symbole de la French Touch, David Guetta est le compositeur de l'hymne de l'Euro 2016 se déroulant en France.;http://fr.wikipedia.org/wiki/David_Guetta
24;Quel fondateur d'Amazon est devenu le 26 juillet 2017 la première fortune mondiale ?;Jeff Bezos;Kenneth Starr;Andrew Grove;David Ho;Expert;Entrepreneur et investisseur américain, Jeff Bezos détrône ainsi le célèbre créateur de Windows, Bill Gates.;http://fr.wikipedia.org/wiki/Jeff_Bezos
25;Quelle chanteuse country s'est tuée en rentrant de son concert le 22 juillet 2017 ?;Abby Nicole;Patsy Cline;Sara Carter;Alison Krauss;Expert;Après s'être produite sur scène, la jeune femme s'était rendue à une fête foraine orga­ni­sée près du lieu où elle avait chanté.;http://fr.wikipedia.org/wiki/Liste_de_chanteurs_de_musique_country
26;Avec qui Neymar partageait-il sa vie avant son transfert au PSG ?;Caroline Caputo;Isabeli Fontana;Lais Ribeiro;Flavia de Oliveira;Expert;En plus de son génie footballistique, Neymar partage sa vie sentimentale avec une sublime mannequin brésilienne de 23 ans.;http://fr.wikipedia.org/wiki/Neymar
27;Quel chanteur a été retrouvé pendu chez lui le 20 juillet 2017 ?;Chester Bennington;Mitch Lucker;Wayne Static;Jonathan Davis;Expert;Le laeder du groupe Linkin Park a été inhumé au cours d'une cérémonie privée dans la banlieue de Los Angeles.;http://fr.wikipedia.org/wiki/Chester_Bennington
